"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"

7.294920245E0,-3.054236295E-3,1.740914769E-2,-2.932066843E-2
7.304071964E0,-8.093725890E-3,2.641914412E-2,-2.870982140E-2
7.313223735E0,-9.315420873E-3,2.932066843E-2,-2.626643144E-2
7.322375505E0,-6.261184346E-3,3.115320951E-2,-2.199050039E-2
7.331527224E0,-3.817795310E-3,3.008422814E-2,-1.771457121E-2
7.340678943E0,-9.315420873E-3,2.336490713E-2,-1.649287529E-2
7.349830662E0,-2.031067200E-2,1.313321572E-2,-1.847812906E-2
7.358982432E0,-2.092151903E-2,8.857285604E-3,-1.908897609E-2
7.368134151E0,-1.542389300E-2,1.191152167E-2,-1.893626526E-2
7.377285870E0,-9.315420873E-3,1.801999472E-2,-1.649287529E-2
7.386437641E0,-8.704573847E-3,2.092151903E-2,-1.771457121E-2
7.395589360E0,-9.926267900E-3,2.336490713E-2,-1.893626526E-2
7.404741078E0,-5.039489828E-3,1.969982497E-2,-2.076880634E-2
7.413892849E0,1.832541777E-3,1.435491070E-2,-1.710372418E-2
7.423044568E0,9.926267900E-3,3.054236295E-3,-1.328592747E-2
7.432196287E0,1.145338640E-2,-1.634016447E-2,-1.817270555E-2
7.441348057E0,5.955760833E-3,-3.268032894E-2,-2.733541466E-2
7.450499776E0,-5.039489828E-3,-3.573456407E-2,-3.726168349E-2
7.459651495E0,-1.740914769E-2,-2.305948362E-2,-4.337015375E-2
7.468803266E0,-2.183778957E-2,-8.704573847E-3,-4.398100078E-2
7.477954985E0,-1.710372418E-2,2.137965523E-3,-3.970507160E-2
7.487106755E0,-4.886778072E-3,1.068982668E-2,-3.115320951E-2
7.496258474E0,-6.108472589E-4,1.130067464E-2,-2.199050039E-2
7.505410193E0,-4.275931045E-3,1.068982668E-2,-1.527118124E-2
7.514561912E0,-1.236965694E-2,2.519745007E-2,-1.343864016E-2
7.523713682E0,-2.122694254E-2,5.176930502E-2,-1.114796288E-2
7.532865401E0,-2.702999115E-2,6.856760383E-2,-9.315420873E-3
7.542017120E0,-2.580829710E-2,7.040014863E-2,-5.039489828E-3
7.551168891E0,-2.519745007E-2,6.077930331E-2,3.512371797E-3
7.560320610E0,-2.809897438E-2,5.299099907E-2,6.566607859E-3
7.569472380E0,-2.733541466E-2,3.970507160E-2,1.068982761E-3
7.578624099E0,-2.107422985E-2,3.115320951E-2,-6.872031838E-3
7.587775818E0,-1.557660475E-2,2.336490713E-2,-1.160609815E-2
7.596927537E0,-1.771457121E-2,3.512371797E-3,-1.588202827E-2
7.606079307E0,-4.123218823E-3,-1.328592747E-2,-1.527118124E-2
7.615231026E0,-1.145338640E-2,-1.588202827E-2,-2.137965336E-2
7.624382797E0,-1.878355257E-2,-1.527118124E-2,-2.565558441E-2
7.633534516E0,-1.511846948E-2,-1.878355257E-2,-2.687728032E-2
7.642686235E0,-1.511846948E-2,-1.878355257E-2,-2.687728032E-2
7.651838005E0,-1.206423342E-2,-7.330167107E-3,-2.626643144E-2
7.660989724E0,-1.221694518E-2,1.007897966E-2,-2.321219631E-2
7.670141443E0,-9.315420873E-3,3.008422814E-2,-1.954711229E-2
7.679293214E0,3.970507067E-3,4.871506989E-2,-1.343864016E-2
7.688444932E0,4.581354558E-3,5.650337040E-2,-1.282779220E-2
