"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.012577601E1,-3.771981969E-2,3.283303976E-2,-9.926267900E-3
1.013492731E1,-4.275930673E-2,4.550812021E-2,-1.298050396E-2
1.014407866E1,-4.840964451E-2,4.963133857E-2,-1.252236869E-2
1.015322996E1,-4.642439261E-2,4.245388508E-2,-1.007897966E-2
1.016238132E1,-4.260659590E-2,2.504473738E-2,-2.596100792E-3
1.017153262E1,-3.695625812E-2,8.857285604E-3,4.581354442E-4
1.018068398E1,-3.390202299E-2,8.246437646E-3,2.901524538E-3
1.018983528E1,-3.466558084E-2,1.359135192E-2,5.955760833E-3
1.019898658E1,-3.649812192E-2,1.359135192E-2,2.290677279E-3
1.020813793E1,-3.833066672E-2,1.481304597E-2,-6.261184346E-3
1.021728924E1,-3.894151375E-2,2.504473738E-2,-1.236965694E-2
1.022644059E1,-3.970507160E-2,3.405473381E-2,-1.175880991E-2
1.023559189E1,-3.649812192E-2,3.054236248E-2,-7.482878864E-3
1.024474319E1,-3.512371704E-2,1.175880991E-2,-3.206948051E-3
1.025389455E1,-3.069507517E-2,-8.704573847E-3,-1.374406274E-3
1.026304585E1,-3.008422814E-2,-1.282779220E-2,4.581354442E-4
1.027219720E1,-3.130592033E-2,-6.872031838E-3,2.290677279E-3
1.028134851E1,-3.008422814E-2,-1.985253533E-3,3.512371797E-3
1.029049981E1,-2.962609194E-2,2.137965523E-3,1.068982761E-3
1.029965116E1,-3.268032894E-2,1.114796288E-2,-1.374406274E-3
1.030880246E1,-2.901524492E-2,1.236965694E-2,-2.596100792E-3
1.031795382E1,-2.153236605E-2,8.704573847E-3,-3.054236295E-3
1.032710512E1,-1.725643501E-2,9.926267900E-3,-6.719320081E-3
1.033625648E1,-1.725643501E-2,1.542389300E-2,-8.551862091E-3
1.034540778E1,-1.863084175E-2,1.786728203E-2,-6.108472589E-3
1.035455908E1,-1.847812906E-2,5.803049076E-3,-3.054236295E-3
1.036371043E1,-1.725643501E-2,3.054236295E-4,-1.832541777E-3
1.037286174E1,-1.908897609E-2,3.970507067E-3,6.108472589E-4
1.038201309E1,-2.275406010E-2,7.024743594E-3,1.221694518E-3
1.039116439E1,-2.657185495E-2,7.635590620E-3,-7.635590737E-4
1.040031569E1,-3.344388679E-2,2.275406010E-2,-3.817795310E-3
1.040946705E1,-3.726168349E-2,3.649812192E-2,-6.261184346E-3
1.041861835E1,-3.848337755E-2,4.306473210E-2,-7.482878864E-3
1.042776970E1,-3.909422457E-2,3.939964995E-2,-8.093725890E-3
1.043692101E1,-3.787253052E-2,3.405473381E-2,-9.315420873E-3
1.044607231E1,-3.527642787E-2,2.748812735E-2,-1.053711493E-2
1.045522366E1,-3.344388679E-2,2.321219631E-2,-8.704573847E-3
1.046437496E1,-3.038965166E-2,2.199050039E-2,-5.039489828E-3
1.047352632E1,-2.596100792E-2,1.725643501E-2,-1.374406274E-3
1.048267762E1,-2.351761982E-2,1.114796288E-2,1.832541777E-3
1.049182892E1,-2.153236605E-2,5.192201585E-3,-1.221694518E-3
1.050098028E1,-1.771457121E-2,-1.527118147E-3,-4.275931045E-3
1.051013158E1,-1.282779220E-2,-2.748812549E-3,-6.719320081E-3
1.051928293E1,-1.099525020E-2,4.581354558E-3,-7.330167107E-3
1.052843424E1,-1.053711493E-2,1.664558798E-2,-4.886778072E-3
1.053758559E1,-3.206948051E-3,1.969982497E-2,-2.290677279E-3
1.054673689E1,5.039489828E-3,6.413896102E-3,-1.679830020E-3
1.055588819E1,4.428642802E-3,-9.162709117E-3,-1.068982761E-3
1.056503955E1,5.803049076E-3,-2.305948362E-2,-2.290677279E-3
1.057419085E1,4.581354558E-3,-2.672456764E-2,-7.788302377E-3
1.058334220E1,2.748812549E-3,-1.282779220E-2,-1.084253844E-2
1.059249351E1,-1.679830020E-3,3.359660041E-3,-9.620844387E-3
1.060164481E1,-8.093725890E-3,1.481304597E-2,-9.773556143E-3
1.061079616E1,-9.926267900E-3,1.847812906E-2,-8.551862091E-3
1.061994746E1,-1.175880991E-2,1.420219894E-2,-4.275931045E-3
1.062909877E1,-1.527118124E-2,-6.872031838E-3,-3.054236295E-3
1.063825012E1,-1.740914769E-2,-3.512371704E-2,-6.108472589E-3
1.064740142E1,-2.107422985E-2,-4.611896724E-2,-1.160609815E-2
1.065655278E1,-2.473931387E-2,-3.695625812E-2,-1.343864016E-2
1.066570408E1,-3.054236248E-2,-1.527118124E-2,-1.114796288E-2
1.067485543E1,-3.268032894E-2,6.413896102E-3,-8.704573847E-3
1.068400674E1,-3.084778599E-2,1.786728203E-2,-7.482878864E-3
1.069315804E1,-2.718270384E-2,1.786728203E-2,-6.261184346E-3
1.070230939E1,-2.015795931E-2,2.137965523E-3,-4.886778072E-3
1.071146069E1,-1.649287529E-2,-1.282779220E-2,-4.886778072E-3
1.072061205E1,-1.695101149E-2,-1.893626526E-2,-6.108472589E-3
1.072976335E1,-1.328592747E-2,-1.832541823E-2,-6.108472589E-3
1.073891465E1,-1.282779220E-2,-3.817795310E-3,-6.719320081E-3
1.074806601E1,-1.236965694E-2,1.481304597E-2,-5.497625098E-3
1.075721731E1,-1.252236869E-2,2.748812735E-2,-4.275931045E-3
1.076636866E1,-1.068982668E-2,3.222219273E-2,-4.886778072E-3
1.077551996E1,-8.246437646E-3,3.100049868E-2,-6.108472589E-3
1.078467127E1,-1.527118147E-3,3.176405653E-2,-3.512371797E-3
1.079382262E1,2.290677279E-3,2.993151546E-2,-1.679830020E-3
1.080297392E1,6.719320081E-3,1.664558798E-2,7.635590737E-4
1.081212528E1,6.719320081E-3,5.803049076E-3,1.527118147E-4
1.082127658E1,5.497625098E-3,4.581354558E-3,-3.512371797E-3
1.083042793E1,3.665083554E-3,1.603474095E-2,-7.177455351E-3
1.083957924E1,-1.985253533E-3,2.748812735E-2,-5.955760833E-3
1.084873054E1,-5.192201585E-3,3.115320951E-2,-3.665083554E-3
