"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.514422825E1,-2.367033064E-2,-1.588202827E-2,-1.969982497E-2
1.515337997E1,-2.886253223E-2,-8.704573847E-3,-1.114796288E-2
1.516253164E1,-3.359659761E-2,-2.428117767E-2,-7.482878864E-3
1.517168336E1,-4.214845970E-2,-3.710897267E-2,-1.114796288E-2
1.518083507E1,-4.138490185E-2,-4.428642616E-2,-1.542389300E-2
1.518998679E1,-3.451287001E-2,-5.100574717E-2,-1.908897609E-2
1.519913851E1,-2.901524492E-2,-5.085303262E-2,-2.214321308E-2
1.520829018E1,-2.718270384E-2,-4.306473210E-2,-2.260134928E-2
1.521744190E1,-2.672456764E-2,-3.038965166E-2,-2.321219631E-2
1.522659362E1,-2.428117767E-2,-1.832541823E-2,-2.443389036E-2
1.523574533E1,-2.321219631E-2,-1.053711493E-2,-2.382304333E-2
1.524489700E1,-2.000524849E-2,-1.527118124E-2,-2.076880634E-2
1.525404872E1,-1.374406368E-2,-3.283303976E-2,-1.954711229E-2
1.526320044E1,-9.926267900E-3,-4.902049154E-2,-1.771457121E-2
1.527235216E1,-7.482878864E-3,-5.146388337E-2,-1.527118124E-2
1.528150382E1,-4.428642802E-3,-4.902049154E-2,-1.206423342E-2
1.529065554E1,-3.817795310E-3,-4.123219103E-2,-8.399149403E-3
1.529980726E1,-2.748812549E-3,-2.733541466E-2,-5.955760833E-3
1.530895898E1,-1.679830020E-3,-1.160609815E-2,-4.734066315E-3
1.531811070E1,-4.275931045E-3,-1.985253533E-3,-5.497625098E-3
1.532726237E1,-4.886778072E-3,-2.596100792E-3,-9.162709117E-3
1.533641408E1,-5.955760833E-3,-9.926267900E-3,-1.282779220E-2
1.534556580E1,-2.137965523E-3,-2.367033064E-2,-1.511846948E-2
1.535471752E1,3.512371797E-3,-3.939964995E-2,-1.878355257E-2
1.536386919E1,1.099525020E-2,-4.550812021E-2,-2.489202656E-2
1.537302091E1,1.649287529E-2,-4.123219103E-2,-2.596100792E-2
1.538217263E1,1.832541823E-2,-2.733541466E-2,-2.229592577E-2
1.539132435E1,1.191152167E-2,-7.482878864E-3,-1.267508045E-2
1.540047606E1,1.221694518E-3,8.857285604E-3,-2.443389036E-3
1.540962773E1,-5.650337320E-3,1.130067464E-2,3.054236295E-3
1.541877945E1,-7.941014133E-3,-1.374406274E-3,3.054236295E-3
1.542793117E1,-9.620844387E-3,-2.305948362E-2,1.221694518E-3
1.543708283E1,-8.704573847E-3,-4.123219103E-2,-6.108472589E-3
1.544623455E1,-6.872031838E-3,-4.779879749E-2,-1.099525020E-2
1.545538627E1,-6.872031838E-3,-4.611896724E-2,-1.527118124E-2
1.546453799E1,-4.581354558E-3,-3.283303976E-2,-1.404948719E-2
1.547368971E1,-2.137965523E-3,-1.282779220E-2,-9.162709117E-3
1.548284138E1,-1.221694518E-3,1.313321572E-2,-3.054236295E-3
1.549199310E1,-2.596100792E-3,2.275406010E-2,4.886778072E-3
1.550114481E1,-8.246437646E-3,2.031067200E-2,1.038440317E-2
1.551029653E1,-1.420219894E-2,1.252236869E-2,1.038440317E-2
1.551944820E1,-2.031067200E-2,2.290677279E-3,9.620844387E-3
1.552859992E1,-2.825168520E-2,-3.206948051E-3,4.734066315E-3
1.553775164E1,-2.947338112E-2,-8.093725890E-3,-3.206948051E-3
1.554690336E1,-2.702999115E-2,-8.704573847E-3,-9.926267900E-3
1.555605502E1,-2.458660305E-2,-9.162708884E-4,-1.298050396E-2
1.556520674E1,-2.336490713E-2,9.926267900E-3,-9.926267900E-3
1.557435846E1,-2.290677279E-2,1.725643501E-2,-5.039489828E-3
1.558351018E1,-3.222219273E-2,2.199050039E-2,4.581354442E-4
1.559266184E1,-3.649812192E-2,1.298050396E-2,4.123218823E-3
1.560181356E1,-3.756710514E-2,3.359660041E-3,4.734066315E-3
1.561096528E1,-3.878879920E-2,-3.206948051E-3,2.901524538E-3
1.562011700E1,-3.939964995E-2,-2.596100792E-3,-1.985253533E-3
1.562926872E1,-4.001049697E-2,2.748812549E-3,-7.482878864E-3
1.563842039E1,-3.878879920E-2,3.970507067E-3,-1.175880991E-2
1.564757211E1,-3.634541109E-2,3.970507067E-3,-1.359135192E-2
1.565672382E1,-3.008422814E-2,5.192201585E-3,-1.298050396E-2
1.566587549E1,-2.779355086E-2,1.053711493E-2,-7.482878864E-3
1.567502721E1,-2.901524492E-2,1.603474095E-2,-3.817795310E-3
1.568417893E1,-3.329117596E-2,9.468132630E-3,-7.635590737E-4
1.569333065E1,-3.695625812E-2,4.581354558E-3,-1.374406274E-3
1.570248237E1,-4.245388508E-2,6.413896102E-3,-3.206948051E-3
1.571163403E1,-4.321744293E-2,1.359135192E-2,-5.803049076E-3
1.572078575E1,-3.955236077E-2,1.832541823E-2,-1.236965694E-2
1.572993747E1,-3.145863488E-2,1.603474095E-2,-1.847812906E-2
1.573908919E1,-2.076880634E-2,4.581354558E-3,-2.260134928E-2
1.574824086E1,-1.466033421E-2,-3.359660041E-3,-2.382304333E-2
1.575739257E1,-1.282779220E-2,-2.748812549E-3,-2.076880634E-2
1.576654429E1,-1.404948719E-2,-4.428642802E-3,-1.527118124E-2
1.577569601E1,-1.267508045E-2,-1.466033421E-2,-9.162709117E-3
1.578484768E1,-1.328592747E-2,-2.550287358E-2,-3.054236295E-3
1.579399940E1,-1.145338640E-2,-2.672456764E-2,3.665083554E-3
1.580315112E1,-5.344913341E-3,-2.244863659E-2,7.941014133E-3
1.581230283E1,5.039489828E-3,-1.466033421E-2,7.482878864E-3
1.582145455E1,1.236965694E-2,-6.108472589E-3,1.527118147E-4
1.583060622E1,1.542389300E-2,4.123218823E-3,-9.620844387E-3
1.583975794E1,1.481304597E-2,1.786728203E-2,-1.878355257E-2
1.584890966E1,1.359135192E-2,1.175880991E-2,-2.550287358E-2
1.585806132E1,1.191152167E-2,-4.428642802E-3,-2.489202656E-2
1.586721304E1,5.803049076E-3,-1.954711229E-2,-1.878355257E-2
1.587636476E1,9.162708884E-4,-2.855710872E-2,-9.620844387E-3
1.588551648E1,2.748812549E-3,-2.794626169E-2,1.527118147E-4
1.589466820E1,2.748812549E-3,-2.183778957E-2,8.704573847E-3
1.590381987E1,-5.955760833E-3,-1.710372418E-2,1.221694518E-2
1.591297158E1,-1.710372418E-2,-1.038440317E-2,1.099525020E-2
1.592212330E1,-2.580829710E-2,-6.261184346E-3,2.290677279E-3
1.593127502E1,-2.519745007E-2,-6.872031838E-3,-8.704573847E-3
1.594042669E1,-2.565558441E-2,-6.872031838E-3,-1.786728203E-2
1.594957841E1,-2.504473738E-2,-3.359660041E-3,-2.214321308E-2
1.595873013E1,-2.580829710E-2,2.748812549E-3,-2.031067200E-2
1.596788184E1,-2.275406010E-2,5.192201585E-3,-1.420219894E-2
1.597703351E1,-1.786728203E-2,2.748812549E-3,-6.719320081E-3
1.598618523E1,-1.160609815E-2,-1.374406274E-3,-6.108472589E-4
1.599533695E1,-7.330167107E-3,-5.039489828E-3,4.886778072E-3
1.600448867E1,-1.038440317E-2,-3.817795310E-3,7.941014133E-3
1.601364033E1,-1.908897609E-2,3.512371797E-3,1.023169141E-2
1.602279205E1,-3.222219273E-2,1.847812906E-2,1.206423342E-2
1.603194377E1,-4.214845970E-2,2.336490713E-2,1.435491070E-2
1.604109549E1,-5.619794875E-2,1.969982497E-2,1.618745178E-2
1.605024716E1,-6.719319522E-2,1.068982668E-2,1.298050396E-2
1.605939888E1,-6.520794332E-2,-1.099525020E-2,5.039489828E-3
1.606855060E1,-5.573981255E-2,-2.199050039E-2,-2.748812549E-3
1.607770231E1,-4.840964451E-2,-2.794626169E-2,-7.024743594E-3
1.608685398E1,-4.886778072E-2,-3.100049868E-2,-1.007897966E-2
1.609600570E1,-5.451811850E-2,-2.687728032E-2,-1.252236869E-2
1.610515742E1,-6.001574174E-2,-2.687728032E-2,-1.435491070E-2
1.611430914E1,-6.429167092E-2,-3.405473381E-2,-1.496575773E-2
1.612346080E1,-6.490252167E-2,-3.771981969E-2,-1.374406368E-2
1.613261252E1,-5.864133686E-2,-4.550812021E-2,-1.313321572E-2
1.614176424E1,-4.734066129E-2,-5.879404768E-2,-1.603474095E-2
1.615091596E1,-3.313846514E-2,-6.352811307E-2,-1.969982497E-2
1.616006763E1,-1.725643501E-2,-5.635065958E-2,-1.893626526E-2
1.616921935E1,-2.596100792E-3,-4.367557913E-2,-1.572931744E-2
1.617837106E1,7.788302377E-3,-2.122694254E-2,-9.620844387E-3
1.618752278E1,1.175880991E-2,3.512371797E-3,-2.901524538E-3
1.619667445E1,1.343864016E-2,2.092151903E-2,5.039489828E-3
1.620582617E1,1.404948719E-2,2.519745007E-2,1.053711493E-2
1.621497789E1,1.038440317E-2,1.740914769E-2,1.053711493E-2
1.622412960E1,6.108472589E-3,1.068982668E-2,7.482878864E-3
1.623328127E1,6.261184346E-3,3.359660041E-3,1.985253533E-3
1.624243299E1,7.482878864E-3,1.068982761E-3,-2.901524538E-3
1.625158471E1,6.872031838E-3,3.359660041E-3,-5.344913341E-3
