"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.034282308E1,-2.626643144E-2,-5.650337320E-3,-4.123219103E-2
1.035197469E1,-1.328592747E-2,-1.099525020E-2,-3.451287001E-2
1.036112631E1,6.872031838E-3,3.512371797E-3,-2.641914412E-2
1.037027787E1,1.527118124E-2,2.519745007E-2,-2.382304333E-2
1.037942948E1,1.221694518E-2,2.458660305E-2,-2.764083818E-2
1.038858110E1,6.872031838E-3,1.191152167E-2,-3.008422814E-2
1.039773266E1,6.261184346E-3,-1.527118147E-4,-3.008422814E-2
1.040688427E1,3.206948051E-3,5.955760833E-3,-3.130592033E-2
1.041603589E1,-5.650337320E-3,3.298575059E-2,-3.145863488E-2
1.042518750E1,-1.374406368E-2,4.978405312E-2,-2.840439789E-2
1.043433907E1,-1.313321572E-2,4.810422286E-2,-2.657185495E-2
1.044349068E1,-3.817795310E-3,3.726168349E-2,-2.412846684E-2
1.045264224E1,5.497625098E-3,3.237490356E-2,-2.275406010E-2
1.046179386E1,9.773556143E-3,2.397575416E-2,-2.519745007E-2
1.047094547E1,8.704573847E-3,1.435491070E-2,-2.702999115E-2
1.048009709E1,4.886778072E-3,1.679829881E-2,-2.336490713E-2
1.048924865E1,5.497625098E-3,2.580829710E-2,-1.236965694E-2
1.049840026E1,1.068982668E-2,4.825693369E-2,-5.650337320E-3
1.050755188E1,1.389677543E-2,4.520269856E-2,-7.482878864E-3
1.051670344E1,1.420219894E-2,1.435491070E-2,-1.359135192E-2
1.052585506E1,1.084253844E-2,-1.817270555E-2,-1.786728203E-2
1.053500667E1,4.734066315E-3,-3.084778599E-2,-1.725643501E-2
1.054415823E1,-2.137965523E-3,-1.695101149E-2,-1.542389300E-2
1.055330985E1,-5.497625098E-3,1.252236869E-2,-1.481304597E-2
1.056246146E1,4.581354442E-4,2.641914412E-2,-1.542389300E-2
1.057161302E1,9.315420873E-3,9.009997360E-3,-1.725643501E-2
1.058076464E1,1.084253844E-2,-1.634016447E-2,-1.908897609E-2
1.058991625E1,8.399149403E-3,-2.596100792E-2,-1.908897609E-2
1.059906782E1,4.581354558E-3,-1.878355257E-2,-1.603474095E-2
1.060821943E1,7.635590737E-4,-1.832541777E-3,-1.053711493E-2
1.061737104E1,3.206948051E-3,2.901524538E-3,-8.093725890E-3
1.062652266E1,4.428642802E-3,-1.023169141E-2,-7.482878864E-3
1.063567422E1,2.748812549E-3,-2.107422985E-2,-6.872031838E-3
1.064482584E1,-2.748812549E-3,-3.497100621E-2,-5.650337320E-3
1.065397745E1,-5.039489828E-3,-4.169032723E-2,-6.872031838E-3
1.066312901E1,-6.413896102E-3,-3.084778599E-2,-7.482878864E-3
1.067228063E1,-5.344913341E-3,-1.145338640E-2,-8.704573847E-3
1.068143224E1,-7.330167107E-3,2.901524538E-3,-9.926267900E-3
1.069058381E1,-7.330167107E-3,2.290677279E-3,-1.359135192E-2
1.069973542E1,-7.177455351E-3,-9.773556143E-3,-1.725643501E-2
1.070888704E1,-5.192201585E-3,-2.412846684E-2,-1.725643501E-2
1.071803865E1,-6.413896102E-3,-3.329117596E-2,-1.420219894E-2
1.072719021E1,-8.246437646E-3,-2.779355086E-2,-7.482878864E-3
1.073634183E1,-4.734066315E-3,-6.719320081E-3,-3.206948051E-3
1.074549344E1,6.108472589E-4,7.788302377E-3,-2.596100792E-3
1.075464500E1,1.175880991E-2,9.620844387E-3,-5.039489828E-3
1.076379662E1,2.229592577E-2,-4.123218823E-3,-7.941014133E-3
1.077294823E1,2.061609551E-2,-2.107422985E-2,-7.330167107E-3
1.078209980E1,9.620844387E-3,-2.596100792E-2,-4.428642802E-3
1.079125141E1,5.192201585E-3,-2.412846684E-2,-3.206948051E-3
1.080040302E1,3.359660041E-3,-1.328592747E-2,-4.428642802E-3
1.080955464E1,-4.581354442E-4,1.221694518E-3,-3.206948051E-3
1.081870620E1,-1.985253533E-3,1.924168877E-2,-1.527118147E-4
1.082785782E1,-5.803049076E-3,3.313846514E-2,4.581354558E-3
1.083700943E1,-1.572931744E-2,4.092676565E-2,5.803049076E-3
1.084616099E1,-2.977880463E-2,3.130592033E-2,5.650337320E-3
1.085531261E1,-3.268032894E-2,9.620844387E-3,4.428642802E-3
1.086446422E1,-2.137965336E-2,-1.023169141E-2,9.162708884E-4
1.087361584E1,-9.009997360E-3,-1.695101149E-2,-3.970507067E-3
1.088276740E1,-7.177455351E-3,-9.162709117E-3,-5.039489828E-3
1.089191901E1,-1.343864016E-2,6.566607859E-3,-5.192201585E-3
1.090107063E1,-1.801999472E-2,2.764083818E-2,-4.581354558E-3
1.091022219E1,-1.206423342E-2,4.031591862E-2,-2.137965523E-3
1.091937381E1,1.527118147E-3,3.909422457E-2,1.679830020E-3
1.092852542E1,1.343864016E-2,2.718270384E-2,7.788302377E-3
1.093767698E1,1.649287529E-2,1.389677543E-2,1.206423342E-2
1.094682860E1,7.482878864E-3,-6.566607859E-3,7.177455351E-3
1.095598021E1,-1.527118147E-3,-2.779355086E-2,4.581354442E-4
1.096513183E1,-3.970507067E-3,-3.191677108E-2,-3.817795310E-3
1.097428339E1,-5.192201585E-3,-2.657185495E-2,-6.872031838E-3
1.098343500E1,-1.007897966E-2,-2.657185495E-2,-1.236965694E-2
1.099258662E1,-1.007897966E-2,-3.023693897E-2,-1.298050396E-2
1.100173823E1,-9.468132630E-3,-2.122694254E-2,-1.481304597E-2
1.101088980E1,-5.955760833E-3,-9.162709117E-3,-1.298050396E-2
1.102004141E1,-4.123218823E-3,-9.773556143E-3,-9.926267900E-3
1.102919302E1,-4.581354558E-3,-2.535016090E-2,-1.114796288E-2
1.103834459E1,-1.236965694E-2,-5.436540768E-2,-1.053711493E-2
1.104749620E1,-2.275406010E-2,-7.177454978E-2,-1.252236869E-2
1.105664782E1,-3.573456407E-2,-6.276455522E-2,-1.023169141E-2
1.106579943E1,-4.657710344E-2,-2.305948362E-2,-7.177455351E-3
1.107495099E1,-4.566083103E-2,9.468132630E-3,-7.177455351E-3
1.108410261E1,-2.764083818E-2,7.177455351E-3,-1.328592747E-2
1.109325422E1,-8.399149403E-3,-1.832541777E-3,-1.679829881E-2
1.110240578E1,2.137965523E-3,-1.389677543E-2,-1.786728203E-2
1.111155740E1,-1.527118147E-3,-1.756185852E-2,-1.420219894E-2
1.112070901E1,-1.267508045E-2,-1.099525020E-2,-8.857285604E-3
1.112986063E1,-2.153236605E-2,-6.108472589E-3,-2.137965523E-3
1.113901219E1,-2.031067200E-2,-4.886778072E-3,-2.137965523E-3
1.114816381E1,-1.038440317E-2,-3.054236295E-3,-5.803049076E-3
1.115731542E1,-6.719320081E-3,-1.832541777E-3,-9.926267900E-3
1.116646704E1,-1.527118124E-2,-1.374406274E-3,-1.252236869E-2
1.117561860E1,-2.764083818E-2,-1.527118147E-4,-1.679829881E-2
1.118477021E1,-3.817795217E-2,3.970507067E-3,-1.695101149E-2
1.119392183E1,-4.489727318E-2,1.007897966E-2,-1.634016447E-2
1.120307339E1,-4.627167806E-2,2.580829710E-2,-1.206423342E-2
1.121222500E1,-4.092676565E-2,4.321744293E-2,-8.399149403E-3
1.122137662E1,-3.038965166E-2,3.374931216E-2,-7.788302377E-3
1.123052823E1,-2.092151903E-2,1.374406368E-2,-5.803049076E-3
