"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.416879888E0,1.404948719E-2,2.641914412E-2,-2.275406010E-2
8.426031242E0,1.588202827E-2,3.069507517E-2,-1.908897609E-2
8.435182596E0,1.649287529E-2,2.351761982E-2,-1.542389300E-2
8.444333950E0,1.725643501E-2,1.374406368E-2,-1.236965694E-2
8.453485356E0,1.985253580E-2,4.123218823E-3,-1.282779220E-2
8.462636658E0,2.412846684E-2,2.901524538E-3,-1.527118124E-2
8.471788013E0,3.023693897E-2,6.566607859E-3,-2.015795931E-2
8.480939367E0,2.718270384E-2,1.130067464E-2,-2.565558441E-2
8.490090721E0,2.168507688E-2,8.246437646E-3,-2.993151546E-2
8.499242075E0,1.985253580E-2,1.374406368E-2,-3.237490356E-2
8.508393481E0,1.969982497E-2,1.496575773E-2,-3.115320951E-2
8.517544835E0,1.908897609E-2,1.191152167E-2,-2.580829710E-2
8.526696190E0,1.969982497E-2,1.068982668E-2,-2.015795931E-2
8.535847544E0,1.725643501E-2,1.740914769E-2,-1.420219894E-2
8.544998898E0,1.099525020E-2,2.947338112E-2,-1.420219894E-2
8.554150252E0,5.344913341E-3,4.337015375E-2,-1.420219894E-2
8.563301606E0,3.359660041E-3,5.299099907E-2,-1.664558798E-2
8.572452960E0,2.748812549E-3,5.222744122E-2,-2.275406010E-2
8.581604315E0,5.955760833E-3,4.627167806E-2,-2.825168520E-2
8.590755669E0,1.695101149E-2,4.688252881E-2,-2.947338112E-2
8.599907023E0,2.443389036E-2,4.199574888E-2,-3.298575059E-2
8.609058377E0,2.702999115E-2,3.481829539E-2,-3.420744836E-2
8.618209731E0,2.275406010E-2,3.115320951E-2,-3.359659761E-2
8.627361085E0,1.282779220E-2,2.932066843E-2,-3.069507517E-2
8.636512440E0,5.497625098E-3,3.542914242E-2,-2.580829710E-2
8.645663794E0,2.901524538E-3,3.909422457E-2,-2.153236605E-2
8.654815148E0,4.123218823E-3,4.092676565E-2,-2.031067200E-2
8.663966502E0,7.788302377E-3,3.603998944E-2,-2.031067200E-2
8.673117856E0,9.773556143E-3,2.825168520E-2,-2.214321308E-2
8.682269210E0,1.298050396E-2,2.397575416E-2,-2.580829710E-2
8.691420565E0,1.603474095E-2,2.336490713E-2,-3.069507517E-2
8.700571919E0,1.664558798E-2,2.932066843E-2,-3.252761811E-2
8.709723273E0,1.466033421E-2,3.481829539E-2,-3.313846514E-2
8.718874627E0,1.221694518E-2,3.603998944E-2,-3.313846514E-2
8.728025981E0,9.773556143E-3,3.665083647E-2,-2.825168520E-2
8.737177335E0,7.330167107E-3,2.397575416E-2,-2.397575416E-2
8.746328690E0,3.206948051E-3,4.123218823E-3,-2.092151903E-2
8.755480044E0,3.206948051E-3,6.566607859E-3,-1.786728203E-2
8.764631398E0,3.665083554E-3,2.168507688E-2,-1.725643501E-2
8.773782752E0,4.123218823E-3,3.787253052E-2,-1.847812906E-2
8.782934106E0,9.009997360E-3,4.321744293E-2,-2.336490713E-2
8.792085460E0,1.023169141E-2,4.199574888E-2,-2.519745007E-2
8.801236815E0,9.773556143E-3,3.665083647E-2,-2.702999115E-2
8.810388169E0,9.162709117E-3,2.993151546E-2,-2.764083818E-2
8.819539523E0,7.941014133E-3,2.748812735E-2,-2.764083818E-2
8.828690877E0,9.162709117E-3,3.054236248E-2,-2.825168520E-2
8.837842231E0,1.343864016E-2,3.359659761E-2,-2.519745007E-2
8.846993585E0,1.527118124E-2,3.298575059E-2,-2.214321308E-2
8.856144940E0,1.404948719E-2,2.886253223E-2,-1.542389300E-2
8.865296294E0,1.404948719E-2,2.046338283E-2,-1.175880991E-2
8.874447648E0,1.481304597E-2,1.679829881E-2,-1.236965694E-2
8.883599002E0,1.847812906E-2,1.496575773E-2,-1.664558798E-2
8.892750356E0,2.153236605E-2,1.740914769E-2,-2.076880634E-2
8.901901710E0,1.969982497E-2,3.069507517E-2,-2.275406010E-2
8.911053065E0,1.466033421E-2,3.603998944E-2,-2.153236605E-2
8.920204419E0,9.162709117E-3,3.191677108E-2,-1.969982497E-2
8.929355773E0,3.665083554E-3,2.031067200E-2,-1.847812906E-2
8.938507127E0,0.000000000E0,1.786728203E-2,-1.969982497E-2
8.947658481E0,1.221694518E-3,2.153236605E-2,-1.786728203E-2
8.956809835E0,6.108472589E-3,2.275406010E-2,-1.908897609E-2
8.965961190E0,1.114796288E-2,1.084253844E-2,-2.153236605E-2
8.975112544E0,1.756185852E-2,-1.038440317E-2,-2.443389036E-2
8.984263898E0,2.443389036E-2,-1.939439960E-2,-2.870982140E-2
8.993415252E0,2.626643144E-2,-1.160609815E-2,-3.115320951E-2
9.002566606E0,2.183778957E-2,-1.985253533E-3,-2.809897438E-2
9.011717960E0,1.496575773E-2,5.955760833E-3,-2.702999115E-2
9.020869315E0,8.093725890E-3,1.191152167E-2,-2.580829710E-2
9.030020669E0,4.275931045E-3,1.908897609E-2,-2.580829710E-2
9.039172023E0,6.108472589E-4,1.847812906E-2,-2.825168520E-2
9.048323377E0,-1.068982761E-3,7.635590620E-3,-3.619270027E-2
9.057474731E0,-5.803049076E-3,-1.099525020E-2,-4.657710344E-2
9.066626085E0,-1.114796288E-2,-2.382304333E-2,-5.711421743E-2
9.075777440E0,-1.481304597E-2,-2.932066843E-2,-6.261184067E-2
9.084928794E0,-2.229592577E-2,-1.771457121E-2,-6.505523622E-2
9.094080148E0,-1.954711229E-2,1.893626526E-2,-5.711421743E-2
9.103231502E0,-3.512371797E-3,7.574506104E-2,-4.001049697E-2
9.112382908E0,2.290677279E-3,9.987352788E-2,-1.740914769E-2
9.121534263E0,-0.000000000E0,8.429691941E-2,-9.162708884E-4
9.130685565E0,-9.468132630E-3,4.504998401E-2,-3.970507067E-3
9.139836919E0,-1.847812906E-2,1.786728203E-2,-1.740914769E-2
9.148988325E0,-1.817270555E-2,-7.635590737E-4,-3.145863488E-2
9.158139679E0,-1.298050396E-2,-2.733541466E-2,-4.306473210E-2
9.167291033E0,-2.290677279E-3,-5.864133686E-2,-5.024218559E-2
9.176442388E0,3.665083554E-3,-9.009996802E-2,-5.451811850E-2
9.185593742E0,3.817795310E-3,-1.148392856E-1,-5.757235363E-2
9.194745096E0,-2.901524538E-3,-1.293469071E-1,-6.245913357E-2
9.203896450E0,-1.267508045E-2,-1.269035190E-1,-6.612421572E-2
9.213047804E0,-1.908897609E-2,-1.039967462E-1,-5.833591148E-2
