"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.395592022E1,-5.543438718E-2,-2.580829710E-2,-8.108997345E-2
1.396507141E1,-5.558710173E-2,-9.009997360E-3,-8.353336155E-2
1.397422261E1,-5.268557742E-2,1.832541777E-3,-8.658760041E-2
1.398337381E1,-4.703523964E-2,3.665083554E-3,-8.842013776E-2
1.399252501E1,-4.337015375E-2,-4.581354442E-4,-8.780929446E-2
1.400167620E1,-4.199574888E-2,-8.399149403E-3,-8.719844371E-2
1.401082740E1,-4.749337584E-2,-1.740914769E-2,-8.597674966E-2
1.401997860E1,-5.558710173E-2,-1.618745178E-2,-8.170082420E-2
1.402912980E1,-6.306997687E-2,-8.857285604E-3,-7.513421029E-2
1.403828100E1,-6.917845458E-2,-4.123218823E-3,-6.841489673E-2
1.404743214E1,-7.543963939E-2,-2.290677279E-3,-6.108472496E-2
1.405658334E1,-8.093725890E-2,-7.024743594E-3,-5.497625470E-2
1.406573454E1,-8.582404256E-2,-1.664558798E-2,-5.085303262E-2
1.407488574E1,-9.009996802E-2,-2.336490713E-2,-4.840964451E-2
1.408403693E1,-9.132166207E-2,-2.702999115E-2,-5.085303262E-2
1.409318813E1,-9.071081877E-2,-1.969982497E-2,-5.146388337E-2
1.410233933E1,-8.780929446E-2,-5.344913341E-3,-5.024218559E-2
1.411149053E1,-8.002099395E-2,1.038440317E-2,-4.703523964E-2
1.412064173E1,-6.963659078E-2,2.489202656E-2,-4.214845970E-2
1.412979292E1,-6.108472496E-2,3.756710514E-2,-3.665083647E-2
1.413894412E1,-5.375456065E-2,4.306473210E-2,-3.405473381E-2
1.414809532E1,-4.886778072E-2,4.001049697E-2,-3.833066672E-2
1.415724652E1,-4.504998401E-2,3.038965166E-2,-4.627167806E-2
1.416639766E1,-4.046862945E-2,1.710372418E-2,-5.543438718E-2
1.417554886E1,-3.787253052E-2,4.428642802E-3,-6.459710002E-2
1.418470006E1,-3.176405653E-2,7.635590737E-4,-7.055285573E-2
1.419385126E1,-2.565558441E-2,1.282779220E-2,-7.177454978E-2
1.420300246E1,-1.847812906E-2,3.573456407E-2,-6.627693027E-2
1.421215365E1,-1.252236869E-2,5.741964281E-2,-6.016845629E-2
1.422130485E1,-7.024743594E-3,6.474980712E-2,-5.390727147E-2
1.423045605E1,9.162708884E-4,6.123743951E-2,-5.146388337E-2
1.423960725E1,1.084253844E-2,5.329642445E-2,-5.070032179E-2
1.424875845E1,2.199050039E-2,5.161659420E-2,-5.619794875E-2
1.425790964E1,3.237490356E-2,6.352811307E-2,-6.398624927E-2
1.426706084E1,4.520269856E-2,8.154810965E-2,-7.253811508E-2
1.427621199E1,6.001574174E-2,9.666658193E-2,-8.032641560E-2
1.428536318E1,7.101099193E-2,1.050657257E-1,-8.643488586E-2
1.429451438E1,7.849387079E-2,1.033858955E-1,-8.994726092E-2
1.430366558E1,8.108997345E-2,8.521319181E-2,-9.361234307E-2
1.431281678E1,8.444963396E-2,6.047387794E-2,-9.910997003E-2
1.432196798E1,8.765657991E-2,4.367557913E-2,-1.027750522E-1
1.433111917E1,9.254335612E-2,3.756710514E-2,-1.015533581E-1
1.434027037E1,9.819369763E-2,3.588727489E-2,-9.895725548E-2
1.434942157E1,1.030804738E-1,2.977880463E-2,-9.590301663E-2
1.435857277E1,1.032331884E-1,1.893626526E-2,-8.979454637E-2
1.436772397E1,1.026223376E-1,6.261184346E-3,-8.612946421E-2
1.437687511E1,1.064401343E-1,-7.482878864E-3,-8.429691941E-2
1.438602631E1,1.110214889E-1,-2.260134928E-2,-8.780929446E-2
1.439517751E1,1.148392856E-1,-3.833066672E-2,-9.513945878E-2
1.440432871E1,1.211004704E-1,-4.963133857E-2,-1.030804738E-1
1.441347990E1,1.255291104E-1,-5.451811850E-2,-1.110214889E-1
1.442263110E1,1.299577504E-1,-6.001574174E-2,-1.175880954E-1
1.443178230E1,1.311794519E-1,-6.368082762E-2,-1.206423342E-1
1.444093350E1,1.317902952E-1,-6.062658876E-2,-1.236965731E-1
1.445008470E1,1.317902952E-1,-5.405998230E-2,-1.273616552E-1
1.445923589E1,1.359135211E-1,-4.321744293E-2,-1.304158866E-1
1.446838704E1,1.408002973E-1,-3.054236248E-2,-1.334701329E-1
1.447753824E1,1.481304616E-1,-1.969982497E-2,-1.365243644E-1
1.448668943E1,1.609582454E-1,-1.236965694E-2,-1.375933439E-1
1.449584063E1,1.763821393E-1,-9.926267900E-3,-1.404948682E-1
1.450499183E1,1.968455315E-1,-1.359135192E-2,-1.403421611E-1
1.451414303E1,2.191414535E-1,-2.504473738E-2,-1.383569092E-1
1.452329423E1,2.432699203E-1,-4.001049697E-2,-1.327065676E-1
1.453244542E1,2.704526186E-1,-5.314370990E-2,-1.232384369E-1
1.454159662E1,2.994678617E-1,-6.688777357E-2,-1.023169160E-1
1.455074782E1,3.303156495E-1,-8.536590636E-2,-7.223268598E-2
1.455989897E1,3.617742956E-1,-1.165191159E-1,-4.016320780E-2
1.456905016E1,3.862081766E-1,-1.647760421E-1,-2.290677279E-2
1.457820136E1,3.999522328E-1,-2.388412803E-1,-2.458660305E-2
1.458735256E1,4.045335948E-1,-3.257342875E-1,-5.314370990E-2
1.459650376E1,4.126273096E-1,-3.956763148E-1,-1.018587798E-1
1.460565496E1,4.390464723E-1,-4.278984964E-1,-1.646233350E-1
1.461480615E1,4.822639227E-1,-4.111002088E-1,-2.119639963E-1
1.462395735E1,5.422796607E-1,-3.599417508E-1,-2.316638231E-1
1.463310855E1,6.212316751E-1,-2.935121059E-1,-2.293731421E-1
1.464225975E1,7.197307944E-1,-2.244863659E-1,-2.092151791E-1
1.465141089E1,8.307522535E-1,-1.688992679E-1,-1.791309565E-1
1.466056209E1,9.425373077E-1,-1.432436854E-1,-1.551551968E-1
1.466971329E1,1.043174386E0,-1.533226669E-1,-1.488940120E-1
1.467886449E1,1.131594539E0,-1.893626451E-1,-1.592784226E-1
1.468801568E1,1.209935665E0,-2.478512824E-1,-1.800472289E-1
1.469716688E1,1.280183196E0,-3.206948042E-1,-2.046338320E-1
1.470631808E1,1.338366389E0,-4.056025743E-1,-2.272351831E-1
1.471546928E1,1.387539506E0,-5.176930428E-1,-2.396048307E-1
1.472462048E1,1.430146098E0,-6.574243903E-1,-2.435753495E-1
1.473377162E1,1.462215662E0,-8.086090684E-1,-2.510582209E-1
1.474292282E1,1.475043416E0,-9.846857786E-1,-2.722851634E-1
1.475207402E1,1.466644287E0,-1.141978979E0,-3.016058207E-1
1.476122522E1,1.437628984E0,-1.264453769E0,-3.303156495E-1
1.477037641E1,1.398534775E0,-1.357455373E0,-3.465031087E-1
1.477952761E1,1.359898686E0,-1.449845910E0,-3.698680103E-1
1.478867881E1,1.331952453E0,-1.475806952E0,-3.938437700E-1
1.479783001E1,1.327218413E0,-1.421594262E0,-4.019374847E-1
