"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.012200089E1,-3.222219273E-2,6.062658876E-2,-5.955760833E-3
1.013115318E1,-3.451287001E-2,5.161659420E-2,-5.344913341E-3
1.014030553E1,-3.145863488E-2,4.489727318E-2,-5.344913341E-3
1.014945782E1,-2.519745007E-2,3.955236077E-2,-5.344913341E-3
1.015861016E1,-1.908897609E-2,3.649812192E-2,-2.137965523E-3
1.016776251E1,-1.420219894E-2,3.527642787E-2,1.527118147E-3
1.017691480E1,-1.298050396E-2,3.542914242E-2,2.748812549E-3
1.018606714E1,-1.664558798E-2,3.359659761E-2,3.970507067E-3
1.019521944E1,-1.908897609E-2,2.993151546E-2,2.748812549E-3
1.020437178E1,-1.893626526E-2,2.748812735E-2,2.137965523E-3
1.021352412E1,-1.343864016E-2,2.504473738E-2,2.748812549E-3
1.022267641E1,-7.788302377E-3,2.336490713E-2,3.359660041E-3
1.023182876E1,-2.290677279E-3,2.153236605E-2,3.512371797E-3
1.024098105E1,-1.679830020E-3,2.031067200E-2,4.581354442E-4
1.025013339E1,-6.566607859E-3,2.153236605E-2,-2.748812549E-3
1.025928574E1,-1.206423342E-2,2.092151903E-2,-6.413896102E-3
1.026843803E1,-1.832541823E-2,1.908897609E-2,-8.857285604E-3
1.027759037E1,-2.199050039E-2,1.542389300E-2,-9.468132630E-3
1.028674266E1,-2.428117767E-2,9.926267900E-3,-8.246437646E-3
1.029589501E1,-2.733541466E-2,6.413896102E-3,-5.192201585E-3
1.030504735E1,-2.916795574E-2,1.527118147E-3,-2.901524538E-3
1.031419964E1,-2.733541466E-2,9.162708884E-4,9.162708884E-4
1.032335199E1,-2.611372061E-2,3.359660041E-3,2.748812549E-3
1.033250428E1,-2.260134928E-2,8.857285604E-3,3.359660041E-3
1.034165662E1,-2.137965336E-2,1.359135192E-2,3.970507067E-3
1.035080897E1,-1.832541823E-2,1.847812906E-2,5.192201585E-3
1.035996126E1,-1.771457121E-2,2.321219631E-2,3.970507067E-3
1.036911360E1,-2.260134928E-2,2.504473738E-2,1.527118147E-3
1.037826594E1,-2.886253223E-2,2.687728032E-2,-1.679830020E-3
1.038741824E1,-3.497100621E-2,3.100049868E-2,-3.512371797E-3
1.039657058E1,-4.001049697E-2,3.527642787E-2,-5.344913341E-3
1.040572287E1,-4.367557913E-2,3.649812192E-2,-5.955760833E-3
1.041487522E1,-4.428642616E-2,3.161134571E-2,-7.788302377E-3
1.042402756E1,-4.413371533E-2,2.382304333E-2,-6.566607859E-3
1.043317985E1,-4.046862945E-2,1.481304597E-2,-7.177455351E-3
1.044233220E1,-3.420744836E-2,9.315420873E-3,-5.344913341E-3
1.045148449E1,-2.748812735E-2,8.246437646E-3,-1.068982761E-3
1.046063683E1,-1.832541823E-2,1.191152167E-2,3.970507067E-3
1.046978918E1,-1.145338640E-2,1.664558798E-2,7.024743594E-3
1.047894147E1,-6.719320081E-3,2.336490713E-2,8.857285604E-3
