"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.945900014E0,3.817795310E-3,3.054236248E-2,1.084253844E-2
8.955052358E0,8.093725890E-3,2.641914412E-2,8.399149403E-3
8.964204754E0,1.618745178E-2,2.764083818E-2,7.788302377E-3
8.973357097E0,2.229592577E-2,2.702999115E-2,9.620844387E-3
8.982509441E0,2.840439789E-2,2.580829710E-2,1.221694518E-2
8.991661837E0,2.962609194E-2,2.825168520E-2,1.466033421E-2
9.000814181E0,2.596100792E-2,3.252761811E-2,1.710372418E-2
9.009966524E0,2.275406010E-2,3.252761811E-2,1.817270555E-2
9.019118920E0,1.908897609E-2,3.191677108E-2,1.572931744E-2
9.028271264E0,2.046338283E-2,2.947338112E-2,1.145338640E-2
9.037423608E0,2.412846684E-2,2.886253223E-2,9.162709117E-3
9.046576004E0,3.161134571E-2,2.825168520E-2,6.719320081E-3
9.055728347E0,3.649812192E-2,2.702999115E-2,7.330167107E-3
9.064880743E0,3.771981969E-2,2.825168520E-2,7.941014133E-3
9.074033087E0,3.390202299E-2,2.886253223E-2,9.773556143E-3
9.083185431E0,2.718270384E-2,3.008422814E-2,1.160609815E-2
9.092337774E0,2.168507688E-2,3.069507517E-2,1.145338640E-2
9.101490170E0,1.786728203E-2,3.115320951E-2,1.267508045E-2
9.110642514E0,1.603474095E-2,3.481829539E-2,1.389677543E-2
9.119794910E0,1.481304597E-2,4.092676565E-2,1.511846948E-2
9.128947254E0,1.099525020E-2,4.566083103E-2,1.328592747E-2
9.138099597E0,7.330167107E-3,5.161659420E-2,1.145338640E-2
9.147251993E0,6.719320081E-3,5.161659420E-2,5.344913341E-3
9.156404337E0,9.162709117E-3,5.405998230E-2,1.679830020E-3
9.165556681E0,1.527118124E-2,5.344913527E-2,1.068982761E-3
9.174709024E0,2.260134928E-2,5.528167635E-2,1.068982761E-3
9.183861420E0,2.886253223E-2,5.528167635E-2,-0.000000000E0
9.193013764E0,3.069507517E-2,5.589252338E-2,-0.000000000E0
9.202166160E0,2.947338112E-2,5.833591148E-2,-1.221694518E-3
9.211318504E0,2.321219631E-2,6.184828654E-2,-3.206948051E-3
9.220470847E0,1.771457121E-2,6.490252167E-2,-5.039489828E-3
9.229623243E0,1.466033421E-2,6.734590977E-2,-6.261184346E-3
9.238775587E0,1.511846948E-2,7.146912813E-2,-7.482878864E-3
9.247927931E0,1.893626526E-2,7.269082218E-2,-9.315420873E-3
9.257080327E0,2.382304333E-2,7.391251624E-2,-8.093725890E-3
9.266232670E0,2.748812735E-2,7.513421029E-2,-4.886778072E-3
9.275385014E0,2.809897438E-2,7.269082218E-2,-4.275931045E-3
9.284537410E0,2.687728032E-2,7.040014863E-2,-4.886778072E-3
9.293689754E0,2.504473738E-2,7.085828483E-2,-7.330167107E-3
9.302842097E0,2.809897438E-2,7.330167294E-2,-7.941014133E-3
9.311994493E0,3.054236248E-2,8.063183725E-2,-7.330167107E-3
9.321146837E0,3.222219273E-2,9.147437662E-2,-5.497625098E-3
9.330299181E0,3.222219273E-2,9.620844573E-2,-4.275931045E-3
9.339451577E0,2.916795574E-2,9.681928903E-2,-9.773556143E-3
9.348603920E0,2.489202656E-2,9.559759498E-2,-1.664558798E-2
9.357756264E0,2.794626169E-2,9.071081877E-2,-2.260134928E-2
9.366908608E0,3.542914242E-2,8.475505561E-2,-2.687728032E-2
9.376061004E0,4.779879749E-2,8.108997345E-2,-2.626643144E-2
9.385213347E0,5.894676223E-2,8.170082420E-2,-2.367033064E-2
9.394365691E0,6.261184067E-2,8.246438205E-2,-2.000524849E-2
9.403518087E0,6.505523622E-2,8.063183725E-2,-1.817270555E-2
9.412670431E0,6.704048812E-2,7.635590434E-2,-1.939439960E-2
9.421822827E0,7.452336699E-2,6.490252167E-2,-2.473931387E-2
9.430975170E0,8.750387281E-2,5.650337040E-2,-2.962609194E-2
9.440127514E0,1.085781008E-1,5.283828825E-2,-2.764083818E-2
9.449279858E0,1.287360638E-1,5.833591148E-2,-2.076880634E-2
9.458432254E0,1.427855492E-1,6.810946763E-2,-9.620844387E-3
9.467584597E0,1.408002973E-1,8.017370105E-2,-2.901524538E-3
9.476736941E0,1.247655526E-1,8.674030751E-2,-2.443389036E-3
9.485889337E0,1.087308154E-1,9.208522737E-2,-6.261184346E-3
9.495041681E0,9.819369763E-2,1.029277667E-1,-1.359135192E-2
9.504194024E0,1.029277667E-1,1.149920002E-1,-2.092151903E-2
9.513346420E0,1.159082651E-1,1.264453828E-1,-2.397575416E-2
9.522498764E0,1.368297935E-1,1.331647038E-1,-2.199050039E-2
9.531651108E0,1.534753740E-1,1.307213157E-1,-1.939439960E-2
9.540803504E0,1.646233350E-1,1.247655526E-1,-1.985253580E-2
9.549955847E0,1.708845198E-1,1.149920002E-1,-2.535016090E-2
9.559108191E0,1.728697717E-1,1.053711548E-1,-3.268032894E-2
9.568260587E0,1.698155403E-1,9.880454093E-2,-4.062134400E-2
9.577412931E0,1.685938388E-1,9.697200358E-2,-4.489727318E-2
9.586565274E0,1.728697717E-1,1.010952219E-1,-4.734066129E-2
9.595717670E0,1.814216375E-1,1.065928489E-1,-4.840964451E-2
9.604870014E0,1.895153672E-1,1.096470803E-1,-4.963133857E-2
9.614022358E0,1.931804419E-1,1.041494608E-1,-4.657710344E-2
9.623174702E0,1.913478971E-1,9.269607067E-2,-4.046862945E-2
9.632327097E0,1.872246861E-1,7.589777559E-2,-3.863608837E-2
9.641479441E0,1.885990947E-1,6.261184067E-2,-3.924693540E-2
9.650631785E0,1.966928244E-1,4.871506989E-2,-3.542914242E-2
9.659784181E0,2.102841735E-1,4.031591862E-2,-3.176405653E-2
9.668936524E0,2.226538211E-1,3.374931216E-2,-2.550287358E-2
9.678088868E0,2.325800955E-1,2.351761982E-2,-2.122694254E-2
9.687241264E0,2.302894145E-1,6.719320081E-3,-2.061609551E-2
9.696393608E0,2.212794125E-1,-1.863084175E-2,-1.939439960E-2
9.705545952E0,2.096733153E-1,-2.886253223E-2,-1.221694518E-2
9.714698295E0,2.136438340E-1,-2.901524538E-3,3.817795310E-3
9.723850691E0,2.354816198E-1,3.695625812E-2,2.641914412E-2
9.733003035E0,2.651077211E-1,7.269082218E-2,5.222744122E-2
9.742155379E0,2.938175201E-1,9.284878522E-2,7.803573459E-2
9.751307774E0,3.176405728E-1,1.169772521E-1,9.895725548E-2
9.760460118E0,3.350497186E-1,1.568350345E-1,1.174353883E-1
9.769612462E0,3.487937748E-1,1.876828223E-1,1.334701329E-1
9.778764858E0,3.704788685E-1,1.751604527E-1,1.481304616E-1
9.787917202E0,3.988832533E-1,9.254335612E-2,1.545443535E-1
9.797069545E0,4.167505503E-1,-3.512371704E-2,1.432436854E-1
9.806221889E0,4.054498672E-1,-1.328592747E-1,1.090362370E-1
9.815374285E0,3.516952991E-1,-1.615691036E-1,6.047387794E-2
9.824526629E0,2.432699203E-1,-1.456870735E-1,1.527118147E-3
9.833678972E0,9.773556143E-2,-1.099525094E-1,-5.680879578E-2
9.842831316E0,-3.619270027E-2,-6.581879407E-2,-1.061347127E-1
