"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.790483332E0,-7.482878864E-3,-1.710372418E-2,2.901524538E-3
8.799635624E0,-1.359135192E-2,-2.183778957E-2,-2.137965523E-3
8.808787864E0,-1.786728203E-2,-2.733541466E-2,-5.192201585E-3
8.817940155E0,-1.908897609E-2,-2.733541466E-2,-7.024743594E-3
8.827092395E0,-1.359135192E-2,-2.550287358E-2,-3.970507067E-3
8.836244686E0,-6.108472589E-3,-2.489202656E-2,-2.596100792E-3
8.845396926E0,-3.054236295E-3,-2.794626169E-2,-1.374406274E-3
8.854549218E0,-4.275931045E-3,-3.206948191E-2,1.679830020E-3
8.863701457E0,-9.773556143E-3,-3.634541109E-2,1.679830020E-3
8.872853749E0,-1.343864016E-2,-3.451287001E-2,-2.137965523E-3
8.882006041E0,-1.481304597E-2,-3.038965166E-2,-2.137965523E-3
8.891158280E0,-9.315420873E-3,-2.367033064E-2,-7.635590737E-4
8.900310572E0,-2.596100792E-3,-1.466033421E-2,1.679830020E-3
8.909462811E0,3.512371797E-3,-8.551862091E-3,2.901524538E-3
8.918615103E0,4.123218823E-3,-7.330167107E-3,4.734066315E-3
8.927767343E0,1.068982761E-3,-1.160609815E-2,5.344913341E-3
8.936919634E0,-5.039489828E-3,-1.221694518E-2,4.123218823E-3
8.946071926E0,-1.191152167E-2,-6.261184346E-3,9.162708884E-4
8.955224166E0,-1.634016447E-2,8.857285604E-3,1.527118147E-3
8.964376457E0,-1.954711229E-2,2.504473738E-2,2.748812549E-3
8.973528697E0,-2.458660305E-2,4.367557913E-2,3.359660041E-3
8.982680989E0,-2.718270384E-2,5.344913527E-2,5.039489828E-3
8.991833280E0,-2.916795574E-2,5.467082933E-2,6.261184346E-3
9.000985520E0,-2.962609194E-2,4.123219103E-2,5.039489828E-3
9.010137811E0,-3.008422814E-2,2.809897438E-2,1.985253533E-3
9.019290051E0,-2.809897438E-2,1.786728203E-2,9.162708884E-4
9.028442343E0,-2.443389036E-2,1.298050396E-2,1.527118147E-3
9.037594582E0,-1.572931744E-2,9.468132630E-3,5.803049076E-3
9.046746874E0,-8.246437646E-3,3.359660041E-3,7.635590620E-3
9.055899114E0,-4.428642802E-3,-1.038440317E-2,1.023169141E-2
9.065051405E0,-7.635590737E-4,-1.756185852E-2,1.267508045E-2
9.074203697E0,4.581354442E-4,-2.305948362E-2,1.634016447E-2
9.083355936E0,4.581354442E-4,-2.305948362E-2,1.817270555E-2
9.092508228E0,1.068982761E-3,-1.756185852E-2,1.817270555E-2
