"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.622411909E0,3.817795217E-2,6.872031838E-3,-6.108472589E-3
7.631564617E0,3.176405653E-2,1.893626526E-2,-4.275931045E-3
7.640717274E0,2.611372061E-2,3.100049868E-2,-6.719320081E-3
7.649869982E0,2.367033064E-2,4.306473210E-2,-1.343864016E-2
7.659022638E0,3.145863488E-2,5.512896553E-2,-1.527118124E-2
7.668175295E0,4.306473210E-2,7.024743408E-2,-9.773556143E-3
7.677328003E0,5.161659420E-2,8.521319181E-2,-4.734066315E-3
7.686480659E0,5.451811850E-2,9.743013978E-2,-1.679830020E-3
7.695633367E0,5.818320066E-2,1.039967462E-1,-4.581354442E-4
7.704786024E0,6.306997687E-2,1.113269106E-1,3.206948051E-3
7.713938680E0,7.284353673E-2,1.148392856E-1,6.261184346E-3
7.723091388E0,8.643488586E-2,1.143811494E-1,8.857285604E-3
7.732244045E0,1.012479365E-1,1.131594554E-1,1.145338640E-2
7.741396701E0,1.148392856E-1,1.078145429E-1,1.206423342E-2
7.750549409E0,1.209477559E-1,1.023169160E-1,1.160609815E-2
7.759702065E0,1.223221645E-1,9.636115283E-2,1.160609815E-2
7.768854774E0,1.186570823E-1,8.903098851E-2,9.773556143E-3
7.778007430E0,1.094943732E-1,8.002099395E-2,5.344913341E-3
7.787160086E0,9.910997003E-2,7.207997888E-2,1.068982761E-3
7.796312795E0,8.933641016E-2,6.184828654E-2,-2.596100792E-3
7.805465451E0,8.780929446E-2,4.123219103E-2,-9.315420873E-3
7.814618159E0,9.116895497E-2,1.298050396E-2,-1.053711493E-2
7.823770815E0,1.000262350E-1,-1.771457121E-2,-8.704573847E-3
7.832923472E0,1.113269106E-1,-5.085303262E-2,-4.886778072E-3
7.842076180E0,1.214058921E-1,-7.849387079E-2,2.596100792E-3
7.851228836E0,1.307213157E-1,-9.345962852E-2,1.114796288E-2
7.860381492E0,1.461452097E-1,-9.468132257E-2,2.046338283E-2
7.869534201E0,1.632489264E-1,-8.490777016E-2,3.145863488E-2
7.878686857E0,1.801999360E-1,-5.589252338E-2,4.260659590E-2
7.887839565E0,1.945548505E-1,-1.420219894E-2,5.497625470E-2
7.896992222E0,2.028012872E-1,2.916795574E-2,6.474980712E-2
7.906144878E0,2.073826492E-1,6.719319522E-2,7.207997888E-2
7.915297586E0,2.089097649E-1,1.003316641E-1,7.391251624E-2
7.924450242E0,2.130329758E-1,1.214058921E-1,7.391251624E-2
7.933602899E0,2.252499312E-1,1.298050433E-1,7.452336699E-2
7.942755607E0,2.461714447E-1,1.299577504E-1,7.650861889E-2
7.951908263E0,2.666348219E-1,1.256818175E-1,8.154810965E-2
7.961060972E0,2.846548259E-1,1.136175916E-1,8.658760041E-2
7.970213628E0,2.994678617E-1,9.391776472E-2,9.223793447E-2
7.979366284E0,3.089359999E-1,7.040014863E-2,9.773556143E-2
7.988518992E0,3.145863414E-1,4.932591692E-2,1.027750522E-1
7.997671649E0,3.190149665E-1,3.436015919E-2,1.058292910E-1
8.006824357E0,3.228327632E-1,2.473931387E-2,1.101052165E-1
8.015977013E0,3.252761662E-1,1.863084175E-2,1.125486046E-1
8.025129670E0,3.316900730E-1,5.955760833E-3,1.169772521E-1
8.034282378E0,3.399364948E-1,-2.107422985E-2,1.206423342E-1
8.043435034E0,3.549022675E-1,-5.955760926E-2,1.250709742E-1
8.052587742E0,3.732276857E-1,-1.047603041E-1,1.288887709E-1
8.061740399E0,3.903313875E-1,-1.553079188E-1,1.314848661E-1
8.070893055E0,4.072824121E-1,-1.968455315E-1,1.353026628E-1
8.080045763E0,4.193466306E-1,-2.275405973E-1,1.391204596E-1
8.089198420E0,4.262186885E-1,-2.504473627E-1,1.482831687E-1
8.098351128E0,4.369085133E-1,-2.797680497E-1,1.649287641E-1
8.107503784E0,4.304946065E-1,-3.399364948E-1,1.918060333E-1
8.116656440E0,3.767400384E-1,-4.117110670E-1,2.255553454E-1
8.125809149E0,2.909159958E-1,-4.587462842E-1,2.312056869E-1
8.134961805E0,1.937913001E-1,-4.107947946E-1,2.090624720E-1
8.144114513E0,1.276670843E-1,-2.386885732E-1,1.846285909E-1
8.153267170E0,1.206423342E-1,-7.177454978E-2,1.789782494E-1
8.162419826E0,1.685938388E-1,-5.909947306E-2,1.780619770E-1
8.171572534E0,2.269297540E-1,-1.591257155E-1,1.449235082E-1
8.180725190E0,2.593046725E-1,-2.316638231E-1,7.070557028E-2
8.189877899E0,2.730487287E-1,-2.675510943E-1,-2.611372061E-2
8.199030555E0,2.545706034E-1,-2.968717813E-1,-1.240019947E-1
8.208183211E0,1.748550236E-1,-3.087832928E-1,-1.971509457E-1
8.217335920E0,3.420744836E-2,-2.886253297E-1,-2.397575527E-1
8.226488576E0,-1.353026628E-1,-2.028012872E-1,-2.550287247E-1
8.235641232E0,-2.851129472E-1,-5.238015205E-2,-2.470877171E-1
8.244793940E0,-3.944546282E-1,1.047603041E-1,-2.217375487E-1
8.253946597E0,-4.685198367E-1,2.270824611E-1,-1.930277348E-1
8.263099305E0,-5.196782947E-1,2.933593988E-1,-1.702736765E-1
8.272251961E0,-5.606050491E-1,3.078670204E-1,-1.595838517E-1
