"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.446464181E0,3.054236295E-4,-3.298575059E-2,-1.038440317E-2
9.455616733E0,2.137965523E-3,-2.092151903E-2,-1.221694518E-2
9.464769285E0,5.803049076E-3,-1.130067464E-2,-1.160609815E-2
9.473921837E0,9.926267900E-3,-2.290677279E-3,-1.023169141E-2
9.483074389E0,2.275406010E-2,1.221694518E-2,-5.344913341E-3
9.492226889E0,4.046862945E-2,2.305948362E-2,4.581354558E-3
9.501379441E0,5.146388337E-2,2.443389036E-2,1.252236869E-2
9.510531993E0,5.650337040E-2,2.015795931E-2,1.572931744E-2
9.519684545E0,6.016845629E-2,1.664558798E-2,1.878355257E-2
9.528837097E0,6.749862432E-2,2.199050039E-2,1.939439960E-2
9.537989649E0,7.299624383E-2,3.527642787E-2,2.305948362E-2
9.547142201E0,7.757759839E-2,6.658235192E-2,2.550287358E-2
9.556294753E0,7.543963939E-2,1.088835225E-1,2.305948362E-2
9.565447306E0,6.261184067E-2,1.588202864E-1,8.246437646E-3
9.574599858E0,4.993676394E-2,2.050919682E-1,-6.413896102E-3
9.583752410E0,4.611896724E-2,2.376195788E-1,-1.389677543E-2
9.592904962E0,5.405998230E-2,2.316638231E-1,-1.740914769E-2
9.602057514E0,7.055285573E-2,1.942494214E-1,-1.969982497E-2
9.611210066E0,9.559759498E-2,1.400367320E-1,-1.771457121E-2
9.620362618E0,1.262926757E-1,8.887827396E-2,-7.024743594E-3
9.629515170E0,1.566823274E-1,5.161659420E-2,7.788302377E-3
9.638667722E0,1.820324808E-1,3.313846514E-2,2.580829710E-2
9.647820274E0,2.005106062E-1,2.596100792E-2,4.352286831E-2
9.656972826E0,2.115058601E-1,2.779355086E-2,6.139015034E-2
9.666125378E0,2.163926363E-1,3.512371704E-2,7.482878864E-2
9.675277931E0,2.255553454E-1,3.817795217E-2,8.338065445E-2
9.684430483E0,2.489202619E-1,3.939964995E-2,8.918370306E-2
9.693583035E0,2.870981991E-1,3.894151375E-2,9.361234307E-2
9.702735587E0,3.370349705E-1,3.848337755E-2,1.014006436E-1
9.711888139E0,3.981196880E-1,2.779355086E-2,1.145338640E-1
9.721040691E0,4.604261220E-1,1.710372418E-2,1.357607991E-1
9.730193243E0,5.207473040E-1,3.970507067E-3,1.618745178E-1
9.739345743E0,5.806103349E-1,-1.557660475E-2,1.934858710E-1
9.748498295E0,6.459710002E-1,-4.321744293E-2,2.238755226E-1
9.757650847E0,7.188144922E-1,-6.459710002E-2,2.481566966E-1
9.766803399E0,8.038749695E-1,-8.429691941E-2,2.744231224E-1
9.775955951E0,9.051229358E-1,-1.224748790E-1,3.429907262E-1
9.785108503E0,1.023016453E0,-1.288887709E-1,4.781406820E-1
9.794261056E0,1.147171140E0,-1.589729935E-1,5.932853818E-1
9.803413608E0,1.287055135E0,-2.663294077E-1,6.927008033E-1
9.812566160E0,1.435796499E0,-4.083513916E-1,8.043331504E-1
9.821718712E0,1.573084354E0,-5.251759291E-1,9.294040799E-1
9.830858503E0,1.712204814E0,-6.209262609E-1,1.041036487E0
9.840023816E0,1.859571815E0,-7.264500856E-1,1.118461370E0
9.849176368E0,1.979297876E0,-8.406785131E-1,1.172521353E0
9.858316160E0,2.079324007E0,-9.420791864E-1,1.219709277E0
9.867481472E0,2.191414595E0,-1.033400893E0,1.254680276E0
9.876634024E0,2.324732065E0,-1.182600260E0,1.256360054E0
9.885773816E0,2.445679665E0,-1.383263588E0,1.203674555E0
9.894939128E0,2.514247417E0,-1.486649513E0,1.094791055E0
9.904091681E0,2.527685881E0,-1.344932914E0,9.501729012E-1
9.913231472E0,2.523562670E0,-1.030346632E0,8.162446618E-1
9.922396785E0,2.533947229E0,-7.081246972E-1,7.572978735E-1
9.931549337E0,2.504168272E0,-4.295783341E-1,7.983773947E-1
9.940689128E0,2.378944635E0,-3.035911024E-1,8.915315866E-1
9.949854441E0,2.212488890E0,-3.738385141E-1,1.011410356E0
9.959006993E0,2.099940062E0,-5.037962794E-1,1.099219680E0
9.968159545E0,2.046949148E0,-5.105155706E-1,1.116476059E0
9.977312045E0,1.996554255E0,-3.877353072E-1,1.087460876E0
9.986464597E0,1.942494273E0,-2.397575527E-1,1.050809979E0
9.995604441E0,1.917602301E0,-1.924168915E-1,1.001789451E0
1.000476970E1,1.912715435E0,-2.968717813E-1,9.286405444E-1
1.001392225E1,1.899124146E0,-4.808894992E-1,8.681666851E-1
1.002307481E1,1.862778664E0,-7.403468490E-1,8.223531246E-1
1.003222736E1,1.821088433E0,-1.023627281E0,7.971556783E-1
1.004137991E1,1.779856205E0,-1.228719234E0,7.560762167E-1
1.005053246E1,1.725490808E0,-1.325538516E0,6.897992492E-1
1.005968501E1,1.656770468E0,-1.342184186E0,6.203153729E-1
1.006883757E1,1.591562510E0,-1.324469566E0,5.581616759E-1
1.007799012E1,1.521620512E0,-1.266286373E0,5.045598149E-1
1.008714267E1,1.467560530E0,-1.188250661E0,4.613423944E-1
1.009629522E1,1.420219898E0,-1.110673070E0,4.181249440E-1
1.010544777E1,1.354248405E0,-1.014617324E0,3.675773442E-1
1.011460033E1,1.258498073E0,-8.968765140E-1,3.136700690E-1
1.012375288E1,1.139382839E0,-7.809682488E-1,2.626643181E-1
1.013290543E1,1.005607247E0,-6.814001203E-1,2.128802687E-1
1.014205798E1,8.828269839E-1,-5.824428797E-1,1.423274130E-1
1.015121054E1,7.834116220E-1,-5.045598149E-1,5.787777901E-2
1.016036309E1,6.853706241E-1,-4.062134326E-1,-2.351761982E-2
1.016951564E1,5.795413256E-1,-2.475458533E-1,-9.758284688E-2
1.017866819E1,4.604261220E-1,-6.123743951E-2,-1.597365588E-1
1.018782069E1,3.336753249E-1,7.650861889E-2,-1.936385781E-1
1.019697330E1,2.121167034E-1,1.551551968E-1,-2.018850148E-1
1.020612580E1,1.079672500E-1,2.171562016E-1,-1.910424829E-1
1.021527835E1,-2.901524538E-3,2.652604282E-1,-1.533226669E-1
1.022443090E1,-1.275143623E-1,2.574721277E-1,-1.102579311E-1
1.023358345E1,-2.458660156E-1,1.652341783E-1,-8.368607610E-2
1.024273600E1,-3.376458287E-1,3.069507517E-2,-7.986827940E-2
1.025188856E1,-3.979669809E-1,-1.188097894E-1,-8.261708915E-2
1.026104111E1,-4.335488379E-1,-2.901524603E-1,-7.849387079E-2
1.027019366E1,-4.559974670E-1,-4.720322192E-1,-7.605048269E-2
1.027934621E1,-4.854708612E-1,-6.120689511E-1,-8.964183182E-2
1.028849876E1,-5.428904891E-1,-6.700994372E-1,-1.088835225E-1
1.029763856E1,-5.720584393E-1,-6.392516494E-1,-1.085781008E-1
1.030680387E1,-4.459185004E-1,-5.540384650E-1,-7.467607409E-2
1.031595642E1,-1.927223057E-1,-4.908157587E-1,-3.878879920E-2
1.032509621E1,-1.969982497E-2,-5.436540842E-1,-4.489727318E-2
1.033426152E1,-6.154286116E-2,-5.998520255E-1,-7.681404054E-2
1.034341408E1,-2.165453583E-1,-5.204418898E-1,-5.176930502E-2
1.035256663E1,-3.787252903E-1,-2.648022771E-1,4.337015375E-2
