"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.721988973E0,1.939439960E-2,1.817270555E-2,-1.771457121E-2
7.731140796E0,1.740914769E-2,2.535016090E-2,-1.649287529E-2
7.740292671E0,1.252236869E-2,3.329117596E-2,-1.771457121E-2
7.749444494E0,3.817795310E-3,3.497100621E-2,-1.603474095E-2
7.758596317E0,-4.581354442E-4,2.596100792E-2,-1.481304597E-2
7.767748192E0,-2.748812549E-3,1.267508045E-2,-1.542389300E-2
7.776900015E0,-2.596100792E-3,-6.566607859E-3,-1.542389300E-2
7.786051838E0,-3.054236295E-3,-2.519745007E-2,-1.603474095E-2
7.795203713E0,-1.679830020E-3,-3.848337755E-2,-1.542389300E-2
7.804355536E0,2.137965523E-3,-4.749337584E-2,-1.404948719E-2
7.813507359E0,7.024743594E-3,-4.627167806E-2,-1.282779220E-2
7.822659234E0,8.246437646E-3,-4.092676565E-2,-1.404948719E-2
7.831811057E0,9.315420873E-3,-3.481829539E-2,-1.527118124E-2
7.840962880E0,8.704573847E-3,-2.092151903E-2,-1.649287529E-2
7.850114755E0,1.038440317E-2,-1.068982761E-3,-1.527118124E-2
7.859266577E0,7.788302377E-3,1.389677543E-2,-1.603474095E-2
7.868418400E0,3.359660041E-3,1.695101149E-2,-1.603474095E-2
7.877570275E0,4.123218823E-3,8.551862091E-3,-1.420219894E-2
7.886722098E0,7.177455351E-3,-1.679830020E-3,-1.404948719E-2
7.895873921E0,1.221694518E-2,-9.620844387E-3,-1.221694518E-2
7.905025796E0,1.404948719E-2,-1.191152167E-2,-1.160609815E-2
7.914177619E0,1.160609815E-2,-1.374406368E-2,-1.038440317E-2
7.923329442E0,3.054236295E-3,-1.374406368E-2,-9.926267900E-3
7.932481317E0,-7.635590737E-4,-1.007897966E-2,-1.053711493E-2
7.941633140E0,-7.635590737E-4,-4.123218823E-3,-1.114796288E-2
7.950784963E0,2.901524538E-3,3.054236295E-3,-1.298050396E-2
7.959936838E0,2.137965523E-3,1.206423342E-2,-1.542389300E-2
7.969088661E0,2.748812549E-3,2.122694254E-2,-1.420219894E-2
7.978240484E0,2.596100792E-3,2.596100792E-2,-1.359135192E-2
7.987392359E0,-2.290677279E-3,2.412846684E-2,-1.298050396E-2
7.996544182E0,-7.177455351E-3,2.000524849E-2,-1.175880991E-2
8.005696005E0,-8.857285604E-3,1.389677543E-2,-1.175880991E-2
8.014847880E0,-3.206948051E-3,3.665083554E-3,-1.359135192E-2
8.023999702E0,5.955760833E-3,6.108472589E-4,-1.603474095E-2
8.033151525E0,1.328592747E-2,6.719320081E-3,-1.710372418E-2
8.042303400E0,1.389677543E-2,1.634016447E-2,-1.466033421E-2
8.051455223E0,5.803049076E-3,2.000524849E-2,-1.175880991E-2
8.060607046E0,-3.054236295E-4,1.389677543E-2,-9.926267900E-3
8.069758921E0,-3.970507067E-3,9.773556143E-3,-7.482878864E-3
8.078910744E0,-1.267508045E-2,1.572931744E-2,-8.857285604E-3
8.088062567E0,-1.343864016E-2,2.718270384E-2,-1.130067464E-2
8.097214442E0,-9.773556143E-3,3.802524135E-2,-1.053711493E-2
8.106366265E0,-2.443389036E-3,4.352286831E-2,-9.315420873E-3
8.115518088E0,6.872031838E-3,4.520269856E-2,-9.315420873E-3
8.124669963E0,1.481304597E-2,4.703523964E-2,-9.773556143E-3
8.133821786E0,1.542389300E-2,4.230117425E-2,-1.099525020E-2
8.142973609E0,1.252236869E-2,3.206948191E-2,-1.038440317E-2
8.152125484E0,1.313321572E-2,2.305948362E-2,-7.330167107E-3
8.161277307E0,1.252236869E-2,1.450762246E-2,-4.886778072E-3
8.170429130E0,7.635590620E-3,7.330167107E-3,-1.985253533E-3
8.179581005E0,5.344913341E-3,7.635590737E-4,-2.596100792E-3
8.188732827E0,4.123218823E-3,-4.581354442E-4,-4.428642802E-3
8.197884650E0,7.788302377E-3,4.886778072E-3,-1.053711493E-2
8.207036525E0,1.634016447E-2,1.939439960E-2,-1.649287529E-2
8.216188348E0,1.985253580E-2,3.084778599E-2,-1.954711229E-2
8.225340171E0,1.557660475E-2,2.596100792E-2,-1.832541823E-2
8.234492046E0,9.620844387E-3,6.108472589E-3,-1.893626526E-2
8.243643869E0,1.221694518E-3,-1.313321572E-2,-1.847812906E-2
8.252795692E0,0.000000000E0,-2.458660305E-2,-1.725643501E-2
8.261947567E0,8.093725890E-3,-3.298575059E-2,-1.404948719E-2
8.271099390E0,1.374406368E-2,-4.153761268E-2,-1.527118124E-2
8.280251213E0,1.740914769E-2,-4.566083103E-2,-1.343864016E-2
8.289403088E0,2.244863659E-2,-4.932591692E-2,-1.160609815E-2
8.298554911E0,2.611372061E-2,-5.589252338E-2,-1.023169141E-2
8.307706734E0,2.183778957E-2,-5.833591148E-2,-9.162709117E-3
8.316858609E0,1.450762246E-2,-5.650337040E-2,-9.162709117E-3
8.326010432E0,1.068982668E-2,-5.528167635E-2,-8.551862091E-3
8.335162255E0,9.468132630E-3,-5.299099907E-2,-7.330167107E-3
8.344314130E0,1.328592747E-2,-5.360184610E-2,-7.941014133E-3
8.353465952E0,1.801999472E-2,-4.993676394E-2,-7.330167107E-3
8.362617827E0,2.473931387E-2,-3.603998944E-2,-6.566607859E-3
8.371769650E0,2.764083818E-2,-1.481304597E-2,-7.788302377E-3
8.380921473E0,2.687728032E-2,3.206948051E-3,-7.941014133E-3
8.390073348E0,2.305948362E-2,1.160609815E-2,-6.719320081E-3
8.399225171E0,1.634016447E-2,9.773556143E-3,-6.719320081E-3
8.408376994E0,1.511846948E-2,5.497625098E-3,-3.665083554E-3
8.417528869E0,1.817270555E-2,2.596100792E-3,-1.832541777E-3
8.426680692E0,2.565558441E-2,3.817795310E-3,-0.000000000E0
8.435832515E0,3.176405653E-2,4.428642802E-3,1.374406274E-3
8.444984390E0,3.359659761E-2,1.374406274E-3,7.635590737E-4
8.454136213E0,3.191677108E-2,-8.246437646E-3,-2.290677279E-3
8.463288036E0,2.504473738E-2,-8.246437646E-3,-4.886778072E-3
8.472439911E0,1.466033421E-2,-1.679830020E-3,-7.330167107E-3
8.481591734E0,7.788302377E-3,2.443389036E-3,-6.719320081E-3
8.490743557E0,8.399149403E-3,7.330167107E-3,-7.941014133E-3
8.499895432E0,8.857285604E-3,1.634016447E-2,-6.719320081E-3
8.509047255E0,1.267508045E-2,1.389677543E-2,-7.941014133E-3
8.518199130E0,2.137965336E-2,6.108472589E-3,-7.941014133E-3
8.527350952E0,2.870982140E-2,1.527118147E-4,-5.955760833E-3
8.536502775E0,3.558185324E-2,-6.413896102E-3,-1.679830020E-3
8.545654650E0,3.863608837E-2,-6.413896102E-3,1.527118147E-4
8.554806473E0,3.374931216E-2,-2.748812549E-3,3.206948051E-3
8.563958296E0,2.000524849E-2,3.206948051E-3,7.941014133E-3
8.573110171E0,1.068982668E-2,9.773556143E-3,1.038440317E-2
8.582261994E0,1.130067464E-2,1.893626526E-2,1.221694518E-2
8.591413817E0,1.481304597E-2,2.794626169E-2,1.099525020E-2
8.600565692E0,1.725643501E-2,3.145863488E-2,5.497625098E-3
8.609717515E0,1.618745178E-2,2.428117767E-2,2.443389036E-3
8.618869338E0,1.695101149E-2,1.221694518E-2,-1.221694518E-3
8.628021213E0,1.939439960E-2,9.773556143E-3,-6.108472589E-4
8.637173036E0,2.489202656E-2,7.941014133E-3,-0.000000000E0
8.646324911E0,2.305948362E-2,1.985253533E-3,1.832541777E-3
8.655476734E0,2.565558441E-2,-4.581354442E-4,6.719320081E-3
8.664628557E0,2.993151546E-2,-8.246437646E-3,9.315420873E-3
8.673780432E0,3.313846514E-2,-1.542389300E-2,9.926267900E-3
8.682932255E0,3.619270027E-2,-2.214321308E-2,1.236965694E-2
8.692084077E0,3.939964995E-2,-2.092151903E-2,1.420219894E-2
8.701235952E0,3.924693540E-2,-1.603474095E-2,1.359135192E-2
8.710387775E0,3.436015919E-2,-1.359135192E-2,1.359135192E-2
8.719539598E0,3.008422814E-2,-1.252236869E-2,1.114796288E-2
8.728691473E0,2.382304333E-2,-1.496575773E-2,7.941014133E-3
8.737843296E0,2.260134928E-2,-1.191152167E-2,3.054236295E-3
8.746995171E0,2.015795931E-2,-1.130067464E-2,-0.000000000E0
8.756146994E0,1.969982497E-2,-2.031067200E-2,-3.665083554E-3
8.765298817E0,1.786728203E-2,-3.176405653E-2,-6.108472589E-3
8.774450692E0,1.679829881E-2,-3.970507160E-2,-9.162709117E-3
8.783602515E0,2.061609551E-2,-4.932591692E-2,-9.773556143E-3
8.792754338E0,2.183778957E-2,-5.772506446E-2,-7.941014133E-3
8.801906213E0,1.634016447E-2,-6.200099736E-2,-4.886778072E-3
8.811058036E0,1.023169141E-2,-6.200099736E-2,-2.443389036E-3
8.820209911E0,7.788302377E-3,-6.734590977E-2,-0.000000000E0
8.829361734E0,5.344913341E-3,-7.223268598E-2,1.221694518E-3
8.838513557E0,4.734066315E-3,-6.978929788E-2,3.054236295E-3
8.847665432E0,6.413896102E-3,-6.490252167E-2,4.886778072E-3
8.856817255E0,9.468132630E-3,-5.589252338E-2,4.886778072E-3
8.865969077E0,9.926267900E-3,-4.566083103E-2,5.497625098E-3
8.875120952E0,1.053711493E-2,-3.603998944E-2,5.497625098E-3
8.884272775E0,8.551862091E-3,-2.580829710E-2,4.886778072E-3
8.893424650E0,1.099525020E-2,-1.435491070E-2,6.108472589E-3
8.902576473E0,1.710372418E-2,-1.007897966E-2,7.941014133E-3
8.911728296E0,2.199050039E-2,-1.252236869E-2,9.162709117E-3
8.920880171E0,1.771457121E-2,-1.191152167E-2,1.221694518E-2
8.930031994E0,9.620844387E-3,-3.970507067E-3,1.511846948E-2
8.939183817E0,-3.054236295E-4,4.428642802E-3,1.267508045E-2
8.948335692E0,-9.620844387E-3,1.160609815E-2,1.267508045E-2
8.957487515E0,-1.466033421E-2,1.221694518E-2,1.191152167E-2
8.966639390E0,-1.206423342E-2,1.160609815E-2,1.206423342E-2
8.975791213E0,-6.566607859E-3,9.773556143E-3,1.145338640E-2
8.984943036E0,3.054236295E-4,6.872031838E-3,1.450762246E-2
8.994094911E0,1.527118147E-3,1.527118147E-4,1.206423342E-2
9.003246734E0,-2.137965523E-3,-4.734066315E-3,1.267508045E-2
9.012398557E0,-6.413896102E-3,-1.679830020E-3,1.389677543E-2
9.021550432E0,-5.344913341E-3,6.872031838E-3,1.450762246E-2
9.030702255E0,-2.901524538E-3,1.954711229E-2,1.817270555E-2
9.039854130E0,-3.054236295E-3,2.428117767E-2,1.939439960E-2
9.049005952E0,-7.330167107E-3,2.733541466E-2,2.000524849E-2
9.058157775E0,-1.038440317E-2,2.916795574E-2,2.046338283E-2
9.067309650E0,-1.481304597E-2,4.184303805E-2,1.924168877E-2
9.076461473E0,-1.679829881E-2,5.680879578E-2,1.496575773E-2
9.085613348E0,-2.000524849E-2,7.253811508E-2,1.374406368E-2
9.094765171E0,-2.321219631E-2,8.628217876E-2,1.435491070E-2
9.103916994E0,-2.764083818E-2,9.116895497E-2,1.542389300E-2
9.113068869E0,-2.519745007E-2,9.529217333E-2,1.481304597E-2
9.122220692E0,-1.893626526E-2,8.399149776E-2,1.801999472E-2
9.131372515E0,-1.267508045E-2,6.887302548E-2,1.924168877E-2
9.140524390E0,-8.093725890E-3,4.535540938E-2,1.878355257E-2
9.149676213E0,-8.551862091E-3,2.489202656E-2,1.695101149E-2
9.158828088E0,-9.009997360E-3,1.527118124E-2,1.695101149E-2
9.167979911E0,-7.788302377E-3,9.162709117E-3,1.695101149E-2
9.177131734E0,-1.267508045E-2,1.985253533E-3,1.740914769E-2
9.186283609E0,-2.000524849E-2,6.261184346E-3,1.740914769E-2
9.195435432E0,-2.260134928E-2,1.160609815E-2,1.740914769E-2
9.204587255E0,-1.893626526E-2,9.773556143E-3,1.557660475E-2
9.213739130E0,-1.511846948E-2,-4.581354442E-4,1.435491070E-2
9.222890952E0,-8.246437646E-3,-1.191152167E-2,1.206423342E-2
9.232042827E0,-1.221694518E-3,-2.275406010E-2,9.009997360E-3
