"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.830312710E0,9.697200358E-2,6.810946763E-2,-4.932591692E-2
5.839465522E0,8.460234851E-2,3.512371797E-3,-6.047387794E-2
5.848618283E0,6.139015034E-2,-7.650861889E-2,-5.619794875E-2
5.857771095E0,3.878879920E-2,-1.681357026E-1,-5.451811850E-2
5.866923856E0,1.847812906E-2,-2.501419485E-1,-6.200099736E-2
5.876076668E0,4.123218823E-3,-2.948864996E-1,-6.810946763E-2
5.885229429E0,1.221694518E-2,-3.110739589E-1,-7.055285573E-2
5.894382241E0,4.245388508E-2,-3.014531136E-1,-7.452336699E-2
5.903535001E0,8.353336155E-2,-2.699944973E-1,-7.131642103E-2
5.912687762E0,1.255291104E-1,-2.246390730E-1,-6.734590977E-2
5.921840574E0,1.571404636E-1,-1.763821393E-1,-6.780404598E-2
5.930993335E0,1.734806150E-1,-1.342336833E-1,-7.742489129E-2
5.940146147E0,1.757712960E-1,-1.043021679E-1,-9.269607067E-2
5.949298908E0,1.727170646E-1,-9.345962852E-2,-1.055238619E-1
5.958451720E0,1.688992679E-1,-9.040539712E-2,-1.128540337E-1
5.967604481E0,1.621799469E-1,-9.468132257E-2,-1.166718230E-1
5.976757293E0,1.528645307E-1,-9.468132257E-2,-1.142284349E-1
5.985910054E0,1.466033459E-1,-7.727217674E-2,-1.044548824E-1
5.995062866E0,1.519482583E-1,-6.200099736E-2,-9.284878522E-2
6.004215626E0,1.647760421E-1,-6.200099736E-2,-8.185353130E-2
6.013368387E0,1.957765520E-1,-8.414421231E-2,-6.872031838E-2
6.022521199E0,2.411319613E-1,-1.244601309E-1,-6.352811307E-2
6.031673960E0,2.889307439E-1,-1.605001241E-1,-5.467082933E-2
6.040826772E0,3.258870244E-1,-1.748550236E-1,-4.153761268E-2
6.049979533E0,3.504736125E-1,-1.736333370E-1,-2.977880463E-2
6.059132345E0,3.683409095E-1,-1.699682474E-1,-2.290677279E-2
6.068285106E0,3.866663277E-1,-1.548497826E-1,-2.153236605E-2
6.077437918E0,4.080459774E-1,-1.288887709E-1,-2.137965336E-2
6.086590679E0,4.337015450E-1,-1.041494608E-1,-2.183778957E-2
6.095743491E0,4.576773047E-1,-9.269607067E-2,-2.107422985E-2
6.104896251E0,4.848600030E-1,-1.004843712E-1,-2.031067200E-2
6.114049064E0,5.282301903E-1,-1.285833418E-1,-1.450762246E-2
6.123201824E0,5.951179266E-1,-1.713426560E-1,-4.123218823E-3
6.132354637E0,6.879667044E-1,-2.192941606E-1,1.053711493E-2
6.141507397E0,8.021951914E-1,-2.582356930E-1,3.206948191E-2
6.150660158E0,9.275715351E-1,-3.060344756E-1,6.047387794E-2
6.159812970E0,1.056460381E0,-3.895678520E-1,9.269607067E-2
6.168965731E0,1.190388560E0,-5.042544007E-1,1.308740228E-1
6.178118543E0,1.328745484E0,-6.250494719E-1,1.814216375E-1
6.187271304E0,1.475654244E0,-7.426375747E-1,2.357870489E-1
6.196424116E0,1.645317078E0,-8.493831158E-1,2.742704153E-1
6.205576876E0,1.850256324E0,-9.720106721E-1,3.020639718E-1
6.214729689E0,2.070772171E0,-1.110673070E0,3.465031087E-1
6.223882449E0,2.293884277E0,-1.263842940E0,3.946073353E-1
6.233035262E0,2.523715496E0,-1.412737012E0,4.341596961E-1
6.242188022E0,2.748201847E0,-1.511694312E0,4.468347728E-1
6.251328074E0,2.928707123E0,-1.502378821E0,4.566083252E-1
6.260493595E0,3.054694414E0,-1.392426372E0,4.671454430E-1
6.269646408E0,3.112114191E0,-1.258498073E0,4.631749392E-1
6.278799168E0,3.114862919E0,-1.162747741E0,4.674508572E-1
6.287951929E0,3.062482834E0,-1.172368646E0,5.109737515E-1
6.297104741E0,2.935273886E0,-1.247655511E0,5.584670901E-1
6.306257501E0,2.737817526E0,-1.283542752E0,5.577035546E-1
6.315410314E0,2.507680655E0,-1.265217423E0,5.529694557E-1
6.324563074E0,2.291898966E0,-1.183058381E0,5.453338623E-1
6.333715887E0,2.124374151E0,-9.982771277E-1,5.586197972E-1
6.342868647E0,2.014116049E0,-8.000571728E-1,5.827482939E-1
6.352021460E0,1.939745426E0,-6.803311110E-1,5.760289431E-1
6.361174220E0,1.886907220E0,-6.287145615E-1,5.445703268E-1
6.370327033E0,1.863847733E0,-7.317950130E-1,5.322006941E-1
6.379479793E0,1.874995708E0,-8.637380004E-1,5.366293192E-1
6.388632554E0,1.916380525E0,-1.024543524E0,5.548020005E-1
6.397785366E0,1.956543803E0,-1.194969893E0,5.686988235E-1
6.406938179E0,1.978076100E0,-1.325080395E0,5.767925382E-1
6.416078179E0,1.981588483E0,-1.376238823E0,5.700731874E-1
6.425243751E0,1.961277843E0,-1.358982444E0,5.444176197E-1
6.434396512E0,1.905232549E0,-1.293469071E0,5.103628635E-1
6.443536564E0,1.822157383E0,-1.214211583E0,4.760027230E-1
6.452702085E0,1.726712465E0,-1.127165914E0,4.485146105E-1
6.461854845E0,1.649440289E0,-1.029735804E0,4.210264683E-1
6.471007658E0,1.601641536E0,-9.194778204E-1,4.052971601E-1
6.480160418E0,1.566670537E0,-7.864658237E-1,3.927747905E-1
6.489313231E0,1.524216652E0,-6.575770974E-1,3.868190348E-1
6.498465991E0,1.489398360E0,-5.480827093E-1,3.791834414E-1
6.507618804E0,1.463590026E0,-4.957025647E-1,3.600944579E-1
6.516771564E0,1.433963895E0,-4.753918648E-1,3.428380191E-1
