"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.271010238E0,2.596100792E-3,2.641914412E-2,1.267508045E-2
8.280162530E0,-6.719320081E-3,2.397575416E-2,1.206423342E-2
8.289314769E0,-7.177455351E-3,2.092151903E-2,1.023169141E-2
8.298467061E0,-1.068982761E-3,1.847812906E-2,1.023169141E-2
8.307619301E0,8.246437646E-3,1.664558798E-2,8.399149403E-3
8.316771540E0,1.374406368E-2,1.068982668E-2,9.162709117E-3
8.325923832E0,9.468132630E-3,3.512371797E-3,9.009997360E-3
8.335076071E0,-3.359660041E-3,2.901524538E-3,6.566607859E-3
8.344228363E0,-1.206423342E-2,3.512371797E-3,6.413896102E-3
8.353380603E0,-1.511846948E-2,5.192201585E-3,5.192201585E-3
8.362532894E0,-1.572931744E-2,8.246437646E-3,6.413896102E-3
8.371685134E0,-1.145338640E-2,8.857285604E-3,5.803049076E-3
8.380837426E0,-5.192201585E-3,4.581354558E-3,4.123218823E-3
8.389989665E0,2.137965523E-3,-1.527118147E-4,2.901524538E-3
8.399141957E0,8.399149403E-3,-1.374406274E-3,3.512371797E-3
8.408294196E0,1.206423342E-2,-6.261184346E-3,2.443389036E-3
8.417446436E0,1.221694518E-2,-9.773556143E-3,1.221694518E-3
8.426598728E0,9.162709117E-3,-1.099525020E-2,-1.527118147E-4
8.435750967E0,6.566607859E-3,-1.099525020E-2,-2.596100792E-3
8.444903259E0,1.679830020E-3,-7.482878864E-3,-1.985253533E-3
8.454055499E0,1.679830020E-3,-1.527118147E-4,-1.985253533E-3
8.463207790E0,2.137965523E-3,5.192201585E-3,-2.596100792E-3
8.472360030E0,5.803049076E-3,7.024743594E-3,4.581354442E-4
8.481512321E0,8.246437646E-3,7.024743594E-3,4.123218823E-3
8.490664561E0,6.413896102E-3,6.413896102E-3,4.734066315E-3
8.499816853E0,1.527118147E-3,4.581354558E-3,5.955760833E-3
8.508969092E0,-3.970507067E-3,3.359660041E-3,4.123218823E-3
8.518121332E0,-5.192201585E-3,3.359660041E-3,2.901524538E-3
8.527273624E0,-2.137965523E-3,6.413896102E-3,2.290677279E-3
8.536425863E0,1.527118147E-3,1.007897966E-2,2.901524538E-3
8.545578155E0,3.359660041E-3,1.603474095E-2,2.901524538E-3
8.554730394E0,1.374406274E-3,1.786728203E-2,2.290677279E-3
8.563882686E0,-1.679830020E-3,1.725643501E-2,-1.527118147E-4
8.573034926E0,-4.734066315E-3,1.786728203E-2,-1.985253533E-3
8.582187217E0,-7.177455351E-3,1.786728203E-2,-1.985253533E-3
8.591339457E0,-7.177455351E-3,1.908897609E-2,-7.635590737E-4
8.600491749E0,-5.955760833E-3,1.908897609E-2,-2.596100792E-3
8.609643988E0,-9.162708884E-4,1.664558798E-2,-4.428642802E-3
8.618796280E0,5.803049076E-3,1.298050396E-2,-3.817795310E-3
8.627948519E0,1.145338640E-2,9.468132630E-3,-1.374406274E-3
8.637100811E0,1.328592747E-2,1.007897966E-2,-0.000000000E0
8.646253051E0,1.206423342E-2,7.635590620E-3,1.679830020E-3
8.655405342E0,7.024743594E-3,5.803049076E-3,1.068982761E-3
8.664557582E0,1.527118147E-3,5.192201585E-3,-1.985253533E-3
8.673709821E0,-2.748812549E-3,5.803049076E-3,-3.817795310E-3
8.682862113E0,-3.054236295E-4,3.970507067E-3,-5.039489828E-3
8.692014353E0,3.970507067E-3,4.581354558E-3,-6.872031838E-3
8.701166644E0,9.620844387E-3,5.192201585E-3,-5.650337320E-3
8.710318884E0,1.206423342E-2,2.748812549E-3,-3.206948051E-3
8.719471176E0,1.328592747E-2,-3.817795310E-3,-0.000000000E0
8.728623415E0,1.145338640E-2,-7.482878864E-3,4.581354442E-4
8.737775707E0,6.108472589E-3,-1.649287529E-2,-2.596100792E-3
8.746927946E0,4.886778072E-3,-2.015795931E-2,-6.261184346E-3
8.756080238E0,1.038440317E-2,-2.015795931E-2,-9.315420873E-3
8.765232478E0,2.031067200E-2,-1.343864016E-2,-8.551862091E-3
8.774384769E0,2.764083818E-2,-7.482878864E-3,-4.886778072E-3
8.783537009E0,2.748812735E-2,-3.817795310E-3,1.832541777E-3
8.792689301E0,1.954711229E-2,-1.985253533E-3,6.719320081E-3
8.801841540E0,8.399149403E-3,4.581354442E-4,9.620844387E-3
8.810993832E0,-2.748812549E-3,3.512371797E-3,6.566607859E-3
8.820146071E0,-7.635590620E-3,2.290677279E-3,1.679830020E-3
8.829298363E0,-3.359660041E-3,1.679830020E-3,-3.206948051E-3
8.838450603E0,7.788302377E-3,2.748812549E-3,-6.872031838E-3
8.847602894E0,1.893626526E-2,4.581354558E-3,-7.941014133E-3
8.856755134E0,2.199050039E-2,3.359660041E-3,-7.941014133E-3
8.865907426E0,1.832541823E-2,-4.428642802E-3,-9.773556143E-3
8.875059665E0,7.941014133E-3,-6.261184346E-3,-1.053711493E-2
8.884211957E0,-4.428642802E-3,-1.527118147E-3,-9.315420873E-3
8.893364196E0,-9.468132630E-3,3.970507067E-3,-7.024743594E-3
8.902516436E0,-8.857285604E-3,7.024743594E-3,-5.192201585E-3
8.911668728E0,-2.137965523E-3,8.246437646E-3,-2.596100792E-3
8.920821019E0,7.788302377E-3,7.635590620E-3,-1.527118147E-4
8.929973259E0,1.939439960E-2,5.344913341E-3,1.221694518E-3
8.939125551E0,2.687728032E-2,5.344913341E-3,2.443389036E-3
8.948277790E0,2.733541466E-2,9.468132630E-3,6.108472589E-4
8.957430082E0,2.244863659E-2,1.007897966E-2,-2.443389036E-3
8.966582321E0,1.695101149E-2,1.007897966E-2,-3.665083554E-3
8.975734613E0,1.328592747E-2,9.468132630E-3,-3.665083554E-3
8.984886853E0,1.145338640E-2,1.007897966E-2,-4.428642802E-3
8.994039092E0,1.206423342E-2,1.068982668E-2,-6.872031838E-3
9.003191384E0,1.634016447E-2,1.068982668E-2,-9.162709117E-3
9.012343624E0,2.076880634E-2,7.635590620E-3,-1.160609815E-2
9.021495915E0,2.626643144E-2,1.527118147E-3,-1.221694518E-2
9.030648155E0,2.626643144E-2,-3.817795310E-3,-9.773556143E-3
9.039800446E0,1.954711229E-2,-4.428642802E-3,-6.719320081E-3
9.048952686E0,1.084253844E-2,-1.985253533E-3,-4.428642802E-3
9.058104978E0,-1.527118147E-4,4.581354442E-4,-3.206948051E-3
9.067257217E0,-8.246437646E-3,-7.635590737E-4,-6.261184346E-3
9.076409509E0,-8.857285604E-3,-2.596100792E-3,-8.093725890E-3
9.085561749E0,-4.428642802E-3,-7.482878864E-3,-9.315420873E-3
9.094714040E0,2.901524538E-3,-6.872031838E-3,-1.175880991E-2
9.103866280E0,1.404948719E-2,-4.428642802E-3,-1.282779220E-2
9.113018571E0,2.015795931E-2,-1.374406274E-3,-1.221694518E-2
9.122170811E0,2.382304333E-2,4.581354442E-4,-9.773556143E-3
9.131323103E0,2.504473738E-2,2.901524538E-3,-4.886778072E-3
9.140475394E0,2.137965336E-2,3.512371797E-3,-1.832541777E-3
9.149627634E0,1.511846948E-2,3.512371797E-3,-3.054236295E-3
9.158779926E0,1.145338640E-2,4.581354558E-3,-3.817795310E-3
9.167932165E0,1.084253844E-2,2.901524538E-3,-3.817795310E-3
