"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.741339693E1,-2.412846684E-2,4.001049697E-2,-1.481304597E-2
1.742254688E1,-2.214321308E-2,2.565558441E-2,-1.908897609E-2
1.743169678E1,-1.206423342E-2,1.053711493E-2,-1.420219894E-2
1.744084672E1,-7.635590620E-3,-5.650337320E-3,-1.221694518E-2
1.744999662E1,1.679830020E-3,-1.649287529E-2,-1.160609815E-2
1.745914652E1,1.206423342E-2,-2.137965336E-2,-6.566607859E-3
1.746829646E1,1.343864016E-2,-2.855710872E-2,-5.955760833E-3
1.747744636E1,1.099525020E-2,-3.756710514E-2,-4.123218823E-3
1.748659631E1,9.162709117E-3,-3.695625812E-2,-1.832541777E-3
1.749574620E1,1.068982761E-3,-3.283303976E-2,-3.054236295E-3
1.750489610E1,-1.114796288E-2,-3.344388679E-2,-4.428642802E-3
1.751404605E1,-1.863084175E-2,-2.794626169E-2,-7.482878864E-3
1.752319594E1,-1.924168877E-2,-2.076880634E-2,-1.359135192E-2
1.753234589E1,-1.557660475E-2,-1.664558798E-2,-1.786728203E-2
1.754149579E1,-6.261184346E-3,-1.847812906E-2,-1.954711229E-2
1.755064574E1,-4.428642802E-3,-2.260134928E-2,-2.137965336E-2
1.755979563E1,-9.315420873E-3,-2.076880634E-2,-2.504473738E-2
1.756894553E1,-1.374406368E-2,-1.114796288E-2,-2.580829710E-2
1.757809548E1,-1.084253844E-2,1.985253533E-3,-2.519745007E-2
1.758724537E1,-4.734066315E-3,7.482878864E-3,-2.626643144E-2
1.759639532E1,1.527118147E-3,4.428642802E-3,-2.199050039E-2
1.760554521E1,8.399149403E-3,-5.650337320E-3,-1.343864016E-2
1.761469511E1,1.404948719E-2,-2.611372061E-2,-3.512371797E-3
1.762384506E1,1.924168877E-2,-5.024218559E-2,3.206948051E-3
1.763299495E1,2.489202656E-2,-7.666133344E-2,8.093725890E-3
1.764214490E1,2.932066843E-2,-8.811471611E-2,1.068982668E-2
1.765129480E1,3.054236248E-2,-9.055810422E-2,1.252236869E-2
1.766044469E1,2.809897438E-2,-8.628217876E-2,1.114796288E-2
1.766959464E1,2.244863659E-2,-7.727217674E-2,6.261184346E-3
1.767874454E1,1.679829881E-2,-6.765133142E-2,1.985253533E-3
1.768789448E1,1.374406368E-2,-5.558710173E-2,1.527118147E-4
1.769704438E1,4.886778072E-3,-4.550812021E-2,-6.108472589E-3
1.770619433E1,-3.665083554E-3,-4.001049697E-2,-9.773556143E-3
1.771534423E1,-7.482878864E-3,-2.794626169E-2,-7.941014133E-3
1.772449412E1,-9.468132630E-3,-1.603474095E-2,-9.315420873E-3
1.773364407E1,-2.748812549E-3,-1.298050396E-2,-6.719320081E-3
1.774279396E1,3.970507067E-3,-3.817795310E-3,-1.832541777E-3
1.775194391E1,3.359660041E-3,3.054236295E-4,-6.108472589E-4
1.776109381E1,1.068982761E-3,-1.404948719E-2,-4.275931045E-3
1.777024376E1,1.267508045E-2,-2.367033064E-2,1.221694518E-3
1.777939365E1,2.367033064E-2,-1.649287529E-2,1.175880991E-2
1.778854355E1,1.939439960E-2,-2.000524849E-2,1.420219894E-2
1.779769350E1,2.015795931E-2,-3.390202299E-2,1.481304597E-2
1.780684339E1,2.260134928E-2,-3.573456407E-2,1.725643501E-2
1.781599334E1,2.321219631E-2,-3.023693897E-2,1.969982497E-2
1.782514324E1,1.817270555E-2,-2.183778957E-2,1.542389300E-2
1.783429318E1,1.695101149E-2,-1.282779220E-2,1.175880991E-2
1.784344308E1,1.924168877E-2,2.901524538E-3,1.053711493E-2
1.785259298E1,8.704573847E-3,1.664558798E-2,6.108472589E-3
1.786174292E1,4.275931045E-3,2.015795931E-2,1.832541777E-3
1.787089282E1,8.551862091E-3,2.565558441E-2,1.832541777E-3
1.788004277E1,1.160609815E-2,3.283303976E-2,1.832541777E-3
1.788919266E1,8.551862091E-3,3.588727489E-2,-2.443389036E-3
1.789834261E1,9.162709117E-3,4.077405483E-2,-6.108472589E-4
1.790749251E1,1.450762246E-2,4.734066129E-2,7.941014133E-3
1.791664245E1,1.038440317E-2,3.054236248E-2,1.038440317E-2
1.792579235E1,1.191152167E-2,2.290677279E-3,7.941014133E-3
1.793494225E1,2.870982140E-2,-1.282779220E-2,9.315420873E-3
1.794409219E1,3.924693540E-2,-2.122694254E-2,1.252236869E-2
1.795324209E1,4.184303805E-2,-4.230117425E-2,8.246437646E-3
1.796239204E1,4.199574888E-2,-4.779879749E-2,2.748812549E-3
1.797154193E1,4.291202128E-2,-2.000524849E-2,4.581354558E-3
1.798069188E1,3.222219273E-2,7.177455351E-3,1.053711493E-2
1.798984178E1,2.519745007E-2,1.969982497E-2,1.542389300E-2
1.799899172E1,2.702999115E-2,3.176405653E-2,1.969982497E-2
1.800814162E1,3.130592033E-2,2.947338112E-2,2.275406010E-2
1.801729152E1,3.512371704E-2,1.679829881E-2,2.275406010E-2
1.802644146E1,3.344388679E-2,2.901524538E-3,2.031067200E-2
1.803559136E1,3.588727489E-2,-1.374406274E-3,2.031067200E-2
1.804474131E1,4.443913698E-2,1.679830020E-3,2.229592577E-2
1.805389120E1,5.192201585E-2,-4.275931045E-3,2.657185495E-2
1.806304115E1,5.650337040E-2,-2.473931387E-2,2.901524492E-2
1.807219105E1,5.344913527E-2,-4.169032723E-2,2.901524492E-2
1.808134100E1,4.062134400E-2,-4.642439261E-2,3.023693897E-2
1.809049089E1,2.397575416E-2,-4.596625641E-2,2.702999115E-2
1.809964084E1,1.893626526E-2,-4.291202128E-2,2.153236605E-2
1.810879074E1,1.893626526E-2,-4.001049697E-2,1.542389300E-2
1.811794063E1,3.008422814E-2,-3.390202299E-2,1.542389300E-2
1.812709058E1,3.497100621E-2,-2.550287358E-2,1.557660475E-2
1.813624053E1,3.298575059E-2,-1.771457121E-2,1.114796288E-2
1.814539042E1,2.565558441E-2,-1.832541823E-2,6.872031838E-3
1.815454032E1,2.244863659E-2,-1.527118124E-2,5.650337320E-3
1.816369027E1,1.878355257E-2,-1.985253533E-3,5.650337320E-3
1.817284016E1,1.863084175E-2,8.857285604E-3,5.650337320E-3
1.818199011E1,2.168507688E-2,5.803049076E-3,3.817795310E-3
1.819114001E1,2.428117767E-2,1.068982761E-3,5.650337320E-3
1.820028995E1,2.733541466E-2,1.068982761E-3,8.093725890E-3
1.820943985E1,3.038965166E-2,-3.206948051E-3,7.482878864E-3
1.821858980E1,2.428117767E-2,-9.315420873E-3,2.596100792E-3
1.822773969E1,2.061609551E-2,-5.650337320E-3,2.596100792E-3
1.823688964E1,2.596100792E-2,1.786728203E-2,1.175880991E-2
1.824603954E1,2.870982140E-2,4.871506989E-2,1.969982497E-2
1.825518949E1,2.550287358E-2,5.405998230E-2,1.969982497E-2
1.826433938E1,1.786728203E-2,1.786728203E-2,1.114796288E-2
1.827348928E1,2.504473738E-2,-1.282779220E-2,5.650337320E-3
1.828263922E1,2.748812735E-2,-1.893626526E-2,3.817795310E-3
1.829178912E1,1.710372418E-2,-2.794626169E-2,-1.679830020E-3
1.830093907E1,1.466033421E-2,-2.489202656E-2,-3.512371797E-3
1.831008896E1,2.000524849E-2,4.581354442E-4,-2.290677279E-3
1.831923891E1,9.315420873E-3,2.504473738E-2,-4.886778072E-3
1.832838881E1,-1.175880991E-2,2.733541466E-2,-9.926267900E-3
1.833753876E1,-1.588202827E-2,1.954711229E-2,-1.114796288E-2
1.834668865E1,-9.009997360E-3,1.236965694E-2,-8.093725890E-3
1.835583860E1,1.068982761E-3,-7.482878864E-3,-1.282779220E-2
1.836498850E1,1.298050396E-2,-3.344388679E-2,-1.206423342E-2
1.837413844E1,2.489202656E-2,-6.047387794E-2,-5.955760833E-3
1.838328834E1,3.298575059E-2,-7.971556485E-2,5.803049076E-3
1.839243829E1,2.932066843E-2,-8.689302206E-2,1.068982668E-2
1.840158818E1,3.420744836E-2,-8.200624585E-2,1.985253580E-2
1.841073813E1,4.199574888E-2,-6.505523622E-2,2.901524492E-2
1.841988803E1,4.245388508E-2,-5.192201585E-2,3.329117596E-2
1.842903798E1,3.802524135E-2,-4.169032723E-2,3.573456407E-2
1.843818787E1,3.176405653E-2,-3.191677108E-2,3.497100621E-2
1.844733782E1,3.420744836E-2,-2.901524492E-2,3.252761811E-2
1.845648771E1,4.169032723E-2,-3.374931216E-2,3.451287001E-2
1.846563766E1,4.734066129E-2,-3.863608837E-2,3.023693897E-2
1.847478756E1,4.428642616E-2,-5.131116882E-2,2.412846684E-2
1.848393751E1,3.512371704E-2,-6.154286116E-2,1.985253580E-2
1.849308740E1,2.473931387E-2,-6.887302548E-2,1.603474095E-2
1.850223735E1,9.315420873E-3,-6.215370819E-2,1.282779220E-2
1.851138724E1,1.221694518E-3,-4.902049154E-2,5.497625098E-3
1.852053719E1,-3.665083554E-3,-3.695625812E-2,-2.443389036E-3
1.852968709E1,-1.740914769E-2,-2.076880634E-2,-1.053711493E-2
1.853883704E1,-3.542914242E-2,-3.359660041E-3,-1.924168877E-2
1.854798693E1,-4.596625641E-2,1.343864016E-2,-2.596100792E-2
1.855713688E1,-5.467082933E-2,3.145863488E-2,-3.771981969E-2
1.856628678E1,-6.398624927E-2,3.619270027E-2,-5.054761097E-2
1.857543672E1,-7.192726433E-2,3.191677108E-2,-6.032116711E-2
1.858458662E1,-7.559234649E-2,2.473931387E-2,-6.719319522E-2
1.859373657E1,-7.101099193E-2,9.620844387E-3,-6.826218218E-2
1.860288646E1,-6.658235192E-2,-9.620844387E-3,-7.192726433E-2
1.861203641E1,-6.581879407E-2,-2.229592577E-2,-7.620319724E-2
1.862118631E1,-7.437065244E-2,-2.779355086E-2,-7.620319724E-2
1.863033626E1,-8.307522535E-2,-2.840439789E-2,-7.574506104E-2
1.863948615E1,-8.567132801E-2,-1.634016447E-2,-7.574506104E-2
1.864863610E1,-8.887827396E-2,6.108472589E-4,-7.574506104E-2
1.865778600E1,-9.452861547E-2,1.740914769E-2,-7.650861889E-2
1.866693594E1,-9.651386738E-2,2.336490713E-2,-7.711946964E-2
1.867608584E1,-9.025268257E-2,2.092151903E-2,-7.757759839E-2
1.868523579E1,-7.849387079E-2,1.435491070E-2,-7.818844914E-2
1.869438568E1,-7.040014863E-2,1.145338640E-2,-7.742489129E-2
1.870353563E1,-6.810946763E-2,1.863084175E-2,-7.803573459E-2
1.871268553E1,-6.994201243E-2,3.130592033E-2,-7.559234649E-2
1.872183548E1,-7.009471953E-2,4.337015375E-2,-7.437065244E-2
1.873098537E1,-7.024743408E-2,5.726693198E-2,-7.452336699E-2
1.874013532E1,-6.917845458E-2,7.116370648E-2,-7.391251624E-2
1.874928521E1,-7.055285573E-2,8.979454637E-2,-7.391251624E-2
1.875843516E1,-7.864658535E-2,1.017060652E-1,-7.574506104E-2
1.876758506E1,-8.918370306E-2,1.023169160E-1,-7.895200700E-2
1.877673501E1,-1.020114943E-1,9.025268257E-2,-8.383878320E-2
1.878588495E1,-1.104106456E-1,7.223268598E-2,-9.055810422E-2
1.879503485E1,-1.143811494E-1,4.382828996E-2,-9.666658193E-2
1.880418480E1,-1.122431830E-1,1.191152167E-2,-9.605573118E-2
1.881333469E1,-9.727742523E-2,-1.634016447E-2,-8.933641016E-2
1.882248464E1,-8.903098851E-2,-4.581354558E-2,-8.124268800E-2
1.883163454E1,-9.193251282E-2,-6.337540597E-2,-7.330167294E-2
