"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.197027258E0,-1.206423342E-2,-2.551814318E-1,-2.153236605E-2
8.206179654E0,-3.283303976E-2,-1.974563748E-1,-2.779355086E-2
8.215331998E0,-4.581354558E-2,-1.408002973E-1,-2.428117767E-2
8.224484342E0,-4.718795046E-2,-1.076618284E-1,-2.061609551E-2
8.233636685E0,-4.001049697E-2,-9.315420687E-2,-2.305948362E-2
8.242789029E0,-3.634541109E-2,-8.597674966E-2,-3.329117596E-2
8.251941425E0,-4.260659590E-2,-6.184828654E-2,-3.894151375E-2
8.261093769E0,-5.283828825E-2,-2.397575416E-2,-3.481829539E-2
8.270246113E0,-6.597150117E-2,-3.512371797E-3,-2.870982140E-2
8.279398456E0,-7.528692484E-2,-4.581354558E-3,-1.969982497E-2
8.288550800E0,-7.437065244E-2,-3.833066672E-2,-1.175880991E-2
8.297703196E0,-6.826218218E-2,-1.064401343E-1,-7.330167107E-3
8.306855540E0,-6.093201414E-2,-1.727170646E-1,-4.123218823E-3
8.316007883E0,-4.642439261E-2,-2.159345001E-1,1.985253533E-3
8.325160227E0,-1.542389300E-2,-2.315111160E-1,1.023169141E-2
8.334312623E0,1.832541823E-2,-2.272351831E-1,1.588202827E-2
8.343464967E0,4.779879749E-2,-2.133384049E-1,1.924168877E-2
8.352617310E0,5.787777901E-2,-1.771457046E-1,2.290677279E-2
8.361769654E0,4.321744293E-2,-1.120904684E-1,2.825168520E-2
8.370921998E0,1.527118124E-2,-2.473931387E-2,3.466558084E-2
8.380074394E0,-1.267508045E-2,7.040014863E-2,3.741439432E-2
8.389226738E0,-2.565558441E-2,1.432436854E-1,3.252761811E-2
8.398379081E0,-2.535016090E-2,1.698155403E-1,2.458660305E-2
8.407531425E0,-1.954711229E-2,1.589729935E-1,2.275406010E-2
8.416683769E0,-1.145338640E-2,1.366770715E-1,2.764083818E-2
8.425836165E0,-4.581354558E-3,1.233911440E-1,3.206948191E-2
8.434988508E0,-7.941014133E-3,1.004843712E-1,2.779355086E-2
8.444140852E0,-1.801999472E-2,5.833591148E-2,1.313321572E-2
8.453293196E0,-2.794626169E-2,2.748812549E-3,-2.901524538E-3
8.462445540E0,-3.420744836E-2,-4.856235534E-2,-1.145338640E-2
8.471597935E0,-3.023693897E-2,-7.986827940E-2,-9.468132630E-3
8.480750279E0,-2.519745007E-2,-9.972081333E-2,3.359660041E-3
8.489902623E0,-2.565558441E-2,-1.243074164E-1,2.168507688E-2
8.499054967E0,-3.237490356E-2,-1.472141892E-1,3.634541109E-2
8.508207363E0,-4.138490185E-2,-1.736333370E-1,4.230117425E-2
8.517359706E0,-4.902049154E-2,-2.122694254E-1,4.107947648E-2
8.526512050E0,-5.283828825E-2,-2.556395829E-1,2.825168520E-2
8.535664394E0,-4.963133857E-2,-2.756448388E-1,1.496575773E-2
8.544816738E0,-3.313846514E-2,-2.605263591E-1,6.413896102E-3
8.553969133E0,-1.236965694E-2,-2.255553454E-1,5.955760833E-3
8.563121477E0,3.817795310E-3,-1.840177327E-1,7.941014133E-3
8.572273821E0,4.581354558E-3,-1.351499557E-1,7.788302377E-3
8.581426165E0,-3.206948051E-3,-8.093725890E-2,1.084253844E-2
8.590578508E0,-1.527118124E-2,-4.657710344E-2,1.130067464E-2
8.599730904E0,-2.702999115E-2,-4.062134400E-2,1.527118147E-4
8.608883248E0,-3.603998944E-2,-4.795150831E-2,-1.695101149E-2
8.618035592E0,-3.542914242E-2,-5.390727147E-2,-2.183778957E-2
8.627187935E0,-3.176405653E-2,-5.512896553E-2,-9.009997360E-3
8.636340331E0,-3.313846514E-2,-5.207473040E-2,9.315420873E-3
8.645492675E0,-4.520269856E-2,-7.131642103E-2,1.420219894E-2
8.654645019E0,-5.222744122E-2,-1.201841980E-1,1.359135192E-2
8.663797363E0,-5.207473040E-2,-2.075353563E-1,1.786728203E-2
8.672949706E0,-4.993676394E-2,-3.171824515E-1,2.168507688E-2
8.682102102E0,-4.092676565E-2,-4.311054647E-1,1.435491070E-2
8.691254446E0,1.374406274E-3,-5.244123936E-1,1.374406274E-3
