"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.111323898E1,-1.359135192E-2,9.849911928E-2,-9.468132630E-3
1.112238909E1,-4.581354442E-4,9.071081877E-2,-1.420219894E-2
1.113153914E1,7.024743594E-3,7.269082218E-2,-1.908897609E-2
1.114068919E1,-4.428642802E-3,5.207473040E-2,-2.458660305E-2
1.114983924E1,-2.458660305E-2,3.512371704E-2,-3.206948191E-2
1.115898929E1,-3.497100621E-2,2.061609551E-2,-3.695625812E-2
1.116813935E1,-3.497100621E-2,1.756185852E-2,-4.123219103E-2
1.117728945E1,-3.130592033E-2,2.840439789E-2,-4.550812021E-2
1.118643950E1,-3.512371704E-2,4.352286831E-2,-4.550812021E-2
1.119558956E1,-3.710897267E-2,5.741964281E-2,-4.016320780E-2
1.120473961E1,-3.298575059E-2,6.520794332E-2,-2.473931387E-2
1.121388966E1,-2.305948362E-2,6.291726977E-2,-7.635590620E-3
1.122303976E1,-1.313321572E-2,5.100574717E-2,7.635590620E-3
1.123218982E1,-6.261184346E-3,2.702999115E-2,2.183778957E-2
1.124133987E1,-9.009997360E-3,-4.886778072E-3,2.916795574E-2
1.125048992E1,-7.024743594E-3,-2.596100792E-2,3.405473381E-2
1.125963997E1,9.162708884E-4,-3.206948191E-2,3.298575059E-2
1.126879008E1,3.359660041E-3,-2.657185495E-2,2.443389036E-2
1.127794013E1,-1.527118147E-3,-8.551862091E-3,1.206423342E-2
1.128709018E1,-6.719320081E-3,1.542389300E-2,4.581354442E-4
1.129624023E1,-8.704573847E-3,3.527642787E-2,-8.093725890E-3
1.130539028E1,-1.313321572E-2,4.550812021E-2,-1.420219894E-2
1.131454039E1,-1.603474095E-2,3.878879920E-2,-1.420219894E-2
1.132369044E1,-1.908897609E-2,2.626643144E-2,-1.435491070E-2
1.133284049E1,-2.076880634E-2,1.053711493E-2,-1.435491070E-2
1.134199054E1,-1.756185852E-2,-1.527118147E-3,-1.175880991E-2
1.135114060E1,-1.695101149E-2,-2.748812549E-3,-6.261184346E-3
1.136029070E1,-2.015795931E-2,4.581354558E-3,-3.359660041E-3
1.136944075E1,-2.458660305E-2,1.359135192E-2,-2.137965523E-3
1.137859080E1,-2.840439789E-2,2.443389036E-2,-1.527118147E-3
1.138774086E1,-2.977880463E-2,4.016320780E-2,-3.054236295E-4
1.139689091E1,-2.672456764E-2,5.268557742E-2,-9.162708884E-4
1.140604101E1,-1.817270555E-2,5.940489471E-2,-2.748812549E-3
1.141519106E1,-9.620844387E-3,6.123743951E-2,-3.817795310E-3
1.142434112E1,6.566607859E-3,5.940489471E-2,-7.635590737E-4
1.143349117E1,2.504473738E-2,5.405998230E-2,3.054236295E-3
1.144264122E1,3.741439432E-2,4.260659590E-2,6.261184346E-3
1.145179127E1,3.939964995E-2,2.641914412E-2,8.704573847E-3
1.146094138E1,3.451287001E-2,1.435491070E-2,1.359135192E-2
1.147009143E1,2.718270384E-2,1.130067464E-2,1.481304597E-2
1.147924148E1,2.214321308E-2,1.969982497E-2,1.649287529E-2
1.148839153E1,2.015795931E-2,3.115320951E-2,1.771457121E-2
1.149754159E1,2.076880634E-2,4.810422286E-2,1.221694518E-2
1.150669169E1,1.695101149E-2,6.245913357E-2,1.099525020E-2
1.151584174E1,1.007897966E-2,6.734590977E-2,9.773556143E-3
